Year,2022,2021
Net Income,14.52,3.54
Other Operating Activities,-15.91,-4.48
Operating Cash Flow,-1.39,-0.94
Change in Investments,0.71,-280.1
Investing Cash Flow,0.71,-280.1
Share Issuance / Repurchase,0,275.12
Other Financing Activities,-,7.68
Financing Cash Flow,0,282.8
Net Cash Flow,-0.68,1.76
Free Cash Flow,-1.39,-0.94
Free Cash Flow Per Share,-0.04,-0.06
