Year,2022,2021
Net Income,9.22,9.64
Other Operating Activities,-10.11,-10.26
Operating Cash Flow,-0.89,-0.63
Change in Investments,0.34,-250
Investing Cash Flow,0.34,-250
Share Issuance / Repurchase,0,245
Debt Issued / Paid,0,-0.05
Other Financing Activities,-,6.6
Financing Cash Flow,0,251.56
Net Cash Flow,-0.55,0.93
Free Cash Flow,-0.89,-0.63
Free Cash Flow Per Share,-0.03,-0.02
