Year,2022,2021
Net Income,5.16,-0.32
Other Operating Activities,-6.13,-0.08
Operating Cash Flow,-0.96,-0.4
Change in Investments,0.11,-116.73
Investing Cash Flow,0.11,-116.73
Share Issuance / Repurchase,0,120.53
Debt Issued / Paid,0.25,-0.11
Other Financing Activities,-,-2.58
Financing Cash Flow,0.25,117.83
Net Cash Flow,-0.6,0.71
Free Cash Flow,-0.96,-0.4
Free Cash Flow Per Share,-0.07,-0.04
