Year,2022,2021
Net Income,11.58,5.17
Other Operating Activities,-12.4,-6.16
Operating Cash Flow,-0.82,-0.99
Change in Investments,-1.37,-234.6
Investing Cash Flow,-1.37,-234.6
Share Issuance / Repurchase,0,237.1
Debt Issued / Paid,2.3,0
Other Financing Activities,-,-0.47
Financing Cash Flow,2.3,236.63
Net Cash Flow,0.11,1.04
Free Cash Flow,-0.82,-0.99
Free Cash Flow Per Share,-0.03,-0.04
