Year,2022
Net Income,0.55
Other Operating Activities,-1.02
Operating Cash Flow,-0.46
Change in Investments,-117.88
Investing Cash Flow,-117.88
Share Issuance / Repurchase,119.41
Other Financing Activities,-0.59
Financing Cash Flow,118.82
Net Cash Flow,0.49
Free Cash Flow,-0.46
Free Cash Flow Per Share,-0.17
