Year,2022
Net Income,0.82
Other Operating Activities,-1.48
Operating Cash Flow,-0.66
Change in Investments,-117.3
Investing Cash Flow,-117.3
Share Issuance / Repurchase,113.85
Other Financing Activities,4.48
Financing Cash Flow,118.33
Net Cash Flow,0.36
Free Cash Flow,-0.66
Free Cash Flow Per Share,-0.07
