Year,2022,2021
Net Income,5.8,3.73
Other Operating Activities,-6.44,-4.71
Operating Cash Flow,-0.65,-0.97
Change in Investments,0,-172.5
Investing Cash Flow,0,-172.5
Share Issuance / Repurchase,0,169.08
Other Financing Activities,-,5.24
Financing Cash Flow,0,174.31
Net Cash Flow,-0.65,0.84
Free Cash Flow,-0.65,-0.97
Free Cash Flow Per Share,-0.03,-0.07
