Year,2022,2021
Net Income,-0.11,-0.29
Other Operating Activities,-0.41,0.07
Operating Cash Flow,-0.52,-0.22
Change in Investments,24.19,-57.5
Investing Cash Flow,24.19,-57.5
Share Issuance / Repurchase,-24.53,59.63
Debt Issued / Paid,0.68,-0.39
Other Financing Activities,-,-1.15
Financing Cash Flow,-23.84,58.09
Net Cash Flow,-0.18,0.37
Free Cash Flow,-0.52,-0.22
Free Cash Flow Per Share,-0.07,-0.04
