Year,2022,2021
Net Income,1.12,-0.1
Other Operating Activities,-2.82,-0.49
Operating Cash Flow,-1.7,-0.59
Change in Investments,-28.43,-222.2
Investing Cash Flow,-28.43,-222.2
Share Issuance / Repurchase,28.98,224.53
Debt Issued / Paid,0,-0.11
Other Financing Activities,-,-0.4
Financing Cash Flow,28.98,224.02
Net Cash Flow,-1.16,1.23
Free Cash Flow,-1.7,-0.59
Free Cash Flow Per Share,-0.05,-0.10
