Year,2022,2021
Net Income,6.38,8.2
Other Operating Activities,-7.36,-9.7
Operating Cash Flow,-0.98,-1.49
Change in Investments,0.4,-276
Investing Cash Flow,0.4,-276
Share Issuance / Repurchase,0,270.48
Debt Issued / Paid,0.15,0.06
Other Financing Activities,-,7.45
Financing Cash Flow,0.15,277.99
Net Cash Flow,-0.43,0.5
Free Cash Flow,-0.98,-1.49
Free Cash Flow Per Share,-0.03,-0.05
