Year,2022,2021
Net Income,1.11,-0.5
Other Operating Activities,-2.25,-0.03
Operating Cash Flow,-1.14,-0.54
Change in Investments,1.28,-230
Investing Cash Flow,1.28,-230
Share Issuance / Repurchase,0,230.03
Other Financing Activities,-,1.54
Financing Cash Flow,0,231.56
Net Cash Flow,0.14,1.03
Free Cash Flow,-1.14,-0.54
Free Cash Flow Per Share,-0.04,-0.05
