Year,2022,2021
Net Income,5.62,-0.04
Other Operating Activities,-7.48,0.03
Operating Cash Flow,-1.87,-0.01
Change in Investments,-234.6,0
Investing Cash Flow,-234.6,0
Share Issuance / Repurchase,230,0.03
Debt Issued / Paid,-0.2,0.25
Other Financing Activities,7.27,-0.23
Financing Cash Flow,237.07,0.05
Net Cash Flow,0.61,0.03
Free Cash Flow,-1.87,-0.01
Free Cash Flow Per Share,-0.07,-0.00
