Year,2022,2021
Net Income,1.96,2.87
Other Operating Activities,-2.54,-3.5
Operating Cash Flow,-0.57,-0.63
Change in Investments,86.12,-104.29
Investing Cash Flow,86.12,-104.29
Share Issuance / Repurchase,-85.99,105.6
Debt Issued / Paid,0.16,0.12
Other Financing Activities,-,-0.48
Financing Cash Flow,-85.83,105.24
Net Cash Flow,-0.29,0.32
Free Cash Flow,-0.57,-0.63
Free Cash Flow Per Share,-0.05,-0.05
