Year,2022,2021
Net Income,15.08,10.48
Other Operating Activities,-16.83,-12.05
Operating Cash Flow,-1.74,-1.57
Change in Investments,0,-316.25
Investing Cash Flow,0,-316.25
Share Issuance / Repurchase,0,310.18
Debt Issued / Paid,1.05,-0.02
Other Financing Activities,-,8.67
Financing Cash Flow,1.05,318.83
Net Cash Flow,-0.69,1.01
Free Cash Flow,-1.74,-1.57
Free Cash Flow Per Share,-0.04,-0.04
