Year,2022,2021
Net Income,0.06,-0.18
Other Operating Activities,-1.32,-0.06
Operating Cash Flow,-1.26,-0.24
Change in Investments,187.27,-201
Investing Cash Flow,187.27,-201
Share Issuance / Repurchase,-186.63,195.32
Other Financing Activities,-,7.38
Financing Cash Flow,-186.63,202.69
Net Cash Flow,-0.61,1.45
Free Cash Flow,-1.26,-0.24
Free Cash Flow Per Share,-0.05,-0.02
