Year,2022,2021
Net Income,11.25,8.64
Other Operating Activities,-11.85,-9.48
Operating Cash Flow,-0.61,-0.84
Change in Investments,0,-234.6
Investing Cash Flow,0,-234.6
Share Issuance / Repurchase,0,230.03
Debt Issued / Paid,0,0.01
Other Financing Activities,-0.02,6.16
Financing Cash Flow,-0.02,236.19
Net Cash Flow,-0.63,0.75
Free Cash Flow,-0.61,-0.84
Free Cash Flow Per Share,-0.02,-0.08
