Year,2022,2021
Net Income,12.66,1.74
Other Operating Activities,-13.07,-2.34
Operating Cash Flow,-0.41,-0.6
Change in Investments,0,-193.55
Investing Cash Flow,0,-193.55
Share Issuance / Repurchase,0,186.53
Other Financing Activities,-0.01,8.66
Financing Cash Flow,-0.01,195.19
Net Cash Flow,-0.42,1.05
Free Cash Flow,-0.41,-0.6
Free Cash Flow Per Share,-0.02,-0.10
