Year,2022,2021
Net Income,9.85,5.27
Other Operating Activities,-11.49,-6.32
Operating Cash Flow,-1.65,-1.05
Change in Investments,0.87,-287.5
Investing Cash Flow,0.87,-287.5
Share Issuance / Repurchase,0,281.78
Debt Issued / Paid,0.76,0.13
Other Financing Activities,-,7.01
Financing Cash Flow,0.76,288.92
Net Cash Flow,-0.02,0.37
Free Cash Flow,-1.65,-1.05
Free Cash Flow Per Share,-0.05,-0.04
