Year,2022,2021
Net Income,18.69,26.4
Other Operating Activities,-20.11,-30.98
Operating Cash Flow,-1.43,-4.58
Change in Investments,0,-575
Investing Cash Flow,0,-575
Share Issuance / Repurchase,0,592
Debt Issued / Paid,1.07,0.2
Other Financing Activities,-,-12.15
Financing Cash Flow,1.07,580.05
Net Cash Flow,-0.35,0.47
Free Cash Flow,-1.43,-4.58
Free Cash Flow Per Share,-0.02,-0.07
