Year,2022
Net Income,0.22
Other Operating Activities,-0.96
Operating Cash Flow,-0.74
Change in Investments,-87.98
Investing Cash Flow,-87.98
Share Issuance / Repurchase,91.52
Other Financing Activities,-2.25
Financing Cash Flow,89.26
Net Cash Flow,0.55
Free Cash Flow,-0.74
Free Cash Flow Per Share,-0.11
