Year,2022,2021
Net Income,1.87,-5.69
Other Operating Activities,1.82,3.55
Operating Cash Flow,3.7,-2.14
Change in Investments,-5.06,-345
Investing Cash Flow,-5.06,-345
Share Issuance / Repurchase,0,347.34
Debt Issued / Paid,1.16,0
Financing Cash Flow,1.16,347.34
Net Cash Flow,-0.2,0.2
Free Cash Flow,3.7,-2.14
Free Cash Flow Per Share,0.09,-0.06
