Year,2021
Net Income,19.26
Other Operating Activities,-20.02
Operating Cash Flow,-0.76
Change in Investments,-234.6
Investing Cash Flow,-234.6
Share Issuance / Repurchase,225.4
Debt Issued / Paid,-0.03
Other Financing Activities,10.95
Financing Cash Flow,236.33
Net Cash Flow,0.97
Free Cash Flow,-0.76
Free Cash Flow Per Share,-0.06
