Year,2022,2021
Net Income,6.89,1.91
Other Operating Activities,-7.74,-2.91
Operating Cash Flow,-0.86,-1.01
Change in Investments,0,-150
Other Investing Activities,0.32,-
Investing Cash Flow,0.32,-150
Share Issuance / Repurchase,0,155.03
Debt Issued / Paid,0.22,0
Other Financing Activities,-,-3.37
Financing Cash Flow,0.22,151.66
Net Cash Flow,-0.32,0.65
Free Cash Flow,-0.86,-1.01
Free Cash Flow Per Share,-0.05,-0.05
