Year,2022,2021
Net Income,10.71,4.96
Other Operating Activities,-11.61,-5.82
Operating Cash Flow,-0.9,-0.87
Change in Investments,0,-234.6
Investing Cash Flow,0,-234.6
Share Issuance / Repurchase,0,240.55
Debt Issued / Paid,0.35,0.81
Other Financing Activities,-0.07,-5.16
Financing Cash Flow,0.28,236.21
Net Cash Flow,-0.62,0.74
Free Cash Flow,-0.9,-0.87
Free Cash Flow Per Share,-0.03,-0.11
