Year,2022,2021
Net Income,13.58,4.83
Other Operating Activities,-14.36,-6.04
Operating Cash Flow,-0.78,-1.21
Change in Investments,0,-275
Investing Cash Flow,0,-275
Share Issuance / Repurchase,0,270
Debt Issued / Paid,0.6,0
Other Financing Activities,-,6.42
Financing Cash Flow,0.6,276.42
Net Cash Flow,-0.19,0.21
Free Cash Flow,-0.78,-1.21
Free Cash Flow Per Share,-0.02,-0.04
