Year,2022
Net Income,-0.13
Other Operating Activities,0.46
Operating Cash Flow,0.33
Change in Investments,-83.69
Investing Cash Flow,-83.69
Share Issuance / Repurchase,83.88
Financing Cash Flow,83.88
Net Cash Flow,0.52
Free Cash Flow,0.33
Free Cash Flow Per Share,0.04
