Year,2022
Net Income,-0.58
Other Operating Activities,-0.61
Operating Cash Flow,-1.19
Change in Investments,-87.98
Investing Cash Flow,-87.98
Share Issuance / Repurchase,90.23
Other Financing Activities,-0.32
Financing Cash Flow,89.9
Net Cash Flow,0.74
Free Cash Flow,-1.19
Free Cash Flow Per Share,-0.11
