Year,2022
Net Income,-0.18
Other Operating Activities,-0.96
Operating Cash Flow,-1.14
Change in Investments,-139.38
Investing Cash Flow,-139.38
Share Issuance / Repurchase,141.13
Debt Issued / Paid,-0.37
Other Financing Activities,-139.38
Financing Cash Flow,1.38
Net Cash Flow,0.25
Free Cash Flow,-1.14
Free Cash Flow Per Share,-0.07
