Year,2022
Net Income,1.44
Other Operating Activities,-2.37
Operating Cash Flow,-0.93
Change in Investments,-235.75
Investing Cash Flow,-235.75
Share Issuance / Repurchase,243.35
Debt Issued / Paid,-0.27
Other Financing Activities,-4.67
Financing Cash Flow,238.41
Net Cash Flow,1.73
Free Cash Flow,-0.93
Free Cash Flow Per Share,-0.08
