Year,2022,2021
Net Income,6.76,3.97
Other Operating Activities,-7.84,-4.75
Operating Cash Flow,-1.08,-0.78
Change in Investments,0,-145.91
Investing Cash Flow,0,-145.91
Share Issuance / Repurchase,0,140.11
Other Financing Activities,0.41,7.53
Financing Cash Flow,0.41,147.64
Net Cash Flow,-0.66,0.95
Free Cash Flow,-1.08,-0.78
Free Cash Flow Per Share,-0.06,-0.11
