Year,2022,2021
Net Income,8.49,2.32
Other Operating Activities,-9.05,-3.52
Operating Cash Flow,-0.57,-1.2
Change in Investments,0,-287.5
Investing Cash Flow,0,-287.5
Share Issuance / Repurchase,0,295.5
Debt Issued / Paid,0.1,-0.08
Other Financing Activities,-0.08,-6.16
Financing Cash Flow,0.03,289.27
Net Cash Flow,-0.54,0.56
Free Cash Flow,-0.57,-1.2
Free Cash Flow Per Share,-0.01,-0.04
