Year,2022,2021
Net Income,23.97,9.19
Other Operating Activities,-24.88,-12.66
Operating Cash Flow,-0.9,-3.47
Change in Investments,493.88,-500
Investing Cash Flow,493.88,-500
Share Issuance / Repurchase,-492.18,500.01
Debt Issued / Paid,0.72,0.66
Other Financing Activities,-,2.84
Financing Cash Flow,-491.46,503.51
Net Cash Flow,1.52,0.04
Free Cash Flow,-0.9,-3.47
Free Cash Flow Per Share,-0.07,-0.28
