Year,2022
Net Income,1.52
Other Operating Activities,-3.6
Operating Cash Flow,-2.08
Change in Investments,-293.23
Investing Cash Flow,-293.23
Share Issuance / Repurchase,281.75
Debt Issued / Paid,-0.3
Other Financing Activities,14.59
Financing Cash Flow,296.04
Net Cash Flow,0.73
Free Cash Flow,-2.08
Free Cash Flow Per Share,-0.07
