Year,2022,2021
Net Income,-15.22,-1.38
Other Operating Activities,13.84,0.27
Operating Cash Flow,-1.38,-1.11
Change in Investments,-2.82,-293.25
Investing Cash Flow,-2.82,-293.25
Share Issuance / Repurchase,-0.06,287.53
Debt Issued / Paid,3.93,1.7
Other Financing Activities,-,5.46
Financing Cash Flow,3.87,294.69
Net Cash Flow,-0.33,0.33
Free Cash Flow,-1.38,-1.11
Free Cash Flow Per Share,-0.04,-0.07
