Year,2022
Net Income,0.98
Other Operating Activities,-1.51
Operating Cash Flow,-0.53
Change in Investments,-118.45
Investing Cash Flow,-118.45
Share Issuance / Repurchase,112.7
Debt Issued / Paid,-0.19
Other Financing Activities,7.11
Financing Cash Flow,119.62
Net Cash Flow,0.64
Free Cash Flow,-0.53
Free Cash Flow Per Share,-0.05
