Year,2022,2021
Net Income,0.21,-1.33
Other Operating Activities,-2.82,-0.82
Operating Cash Flow,-2.62,-2.15
Change in Investments,0.99,-345
Investing Cash Flow,0.99,-345
Share Issuance / Repurchase,0,338.1
Debt Issued / Paid,1.3,1.86
Other Financing Activities,-,7.62
Financing Cash Flow,1.3,347.58
Net Cash Flow,-0.32,0.43
Free Cash Flow,-2.62,-2.15
Free Cash Flow Per Share,-0.06,-0.09
