Year,2022,2021
Net Income,0.57,-0.15
Other Operating Activities,-0.6,0.08
Operating Cash Flow,-0.04,-0.07
Change in Investments,-1.31,-117.3
Investing Cash Flow,-1.31,-117.3
Share Issuance / Repurchase,0,115
Debt Issued / Paid,0,-0.23
Other Financing Activities,0.03,4.36
Financing Cash Flow,0.03,119.13
Net Cash Flow,-1.32,1.76
Free Cash Flow,-0.04,-0.07
Free Cash Flow Per Share,-0.00,-0.01
