Year,2022,2021
Net Income,5.93,0.53
Other Operating Activities,-6.35,-1.65
Operating Cash Flow,-0.41,-1.12
Change in Investments,0,-150
Investing Cash Flow,0,-150
Share Issuance / Repurchase,0,150
Other Financing Activities,-,1.57
Financing Cash Flow,0,151.57
Net Cash Flow,-0.41,0.45
Free Cash Flow,-0.41,-1.12
Free Cash Flow Per Share,-0.02,-0.10
