Year,2022,2021
Net Income,0.34,5.14
Share-Based Compensation,2.83,0
Other Operating Activities,-4.1,-5.51
Operating Cash Flow,-0.94,-0.38
Change in Investments,-2.25,-117.3
Investing Cash Flow,-2.25,-117.3
Share Issuance / Repurchase,0,118.58
Debt Issued / Paid,2.76,0
Other Financing Activities,-,-0.45
Financing Cash Flow,2.76,118.13
Net Cash Flow,-0.42,0.45
Free Cash Flow,-0.94,-0.38
Free Cash Flow Per Share,-0.08,-0.03
