Year,2022,2021
Net Income,13.75,3.15
Other Operating Activities,-15.42,-3.96
Operating Cash Flow,-1.67,-0.81
Change in Investments,1.32,-400
Investing Cash Flow,1.32,-400
Share Issuance / Repurchase,0,392
Debt Issued / Paid,0,-0.15
Other Financing Activities,-,9.28
Financing Cash Flow,0,401.13
Net Cash Flow,-0.35,0.32
Free Cash Flow,-1.67,-0.81
Free Cash Flow Per Share,-0.03,-0.02
