Year,2022,2021
Net Income,4.55,-0.99
Other Operating Activities,-6.12,-0.53
Operating Cash Flow,-1.57,-1.52
Change in Investments,0,-171.62
Other Investing Activities,0.57,-
Investing Cash Flow,0.57,-171.62
Share Issuance / Repurchase,0,178.7
Debt Issued / Paid,0,-0.07
Other Financing Activities,-0.09,-3.77
Financing Cash Flow,-0.09,174.86
Net Cash Flow,-1.09,1.72
Free Cash Flow,-1.57,-1.52
Free Cash Flow Per Share,-0.07,-0.10
