Year,2022,2021
Net Income,34.84,9.76
Other Operating Activities,-36.21,-11.34
Operating Cash Flow,-1.37,-1.57
Change in Investments,0,-690
Investing Cash Flow,0,-690
Share Issuance / Repurchase,0,705.8
Debt Issued / Paid,1.25,0.37
Other Financing Activities,-,-14.33
Financing Cash Flow,1.25,691.84
Net Cash Flow,-0.12,0.27
Free Cash Flow,-1.37,-1.57
Free Cash Flow Per Share,-0.02,-0.02
