Year,2022,2021
Net Income,16.76,-1.23
Other Operating Activities,-17.69,1
Operating Cash Flow,-0.93,-0.23
Change in Investments,0,-400
Investing Cash Flow,0,-400
Share Issuance / Repurchase,0,392
Other Financing Activities,-0.03,9.27
Financing Cash Flow,-0.03,401.27
Net Cash Flow,-0.95,1.04
Free Cash Flow,-0.93,-0.23
Free Cash Flow Per Share,-0.02,-0.01
