Year,2022,2021
Net Income,12.8,10.72
Other Operating Activities,-14.65,-13.29
Operating Cash Flow,-1.85,-2.58
Change in Investments,0,-219.94
Investing Cash Flow,0,-219.94
Share Issuance / Repurchase,0,225.01
Debt Issued / Paid,-0.25,0
Financing Cash Flow,-0.25,225.01
Net Cash Flow,-2.1,2.5
Free Cash Flow,-1.85,-2.58
Free Cash Flow Per Share,-0.07,-0.32
