Year,2022,2021
Net Income,10.58,6.59
Other Operating Activities,-11.6,-8.73
Operating Cash Flow,-1.02,-2.14
Change in Investments,0,-319.22
Investing Cash Flow,0,-319.22
Share Issuance / Repurchase,0,312.86
Debt Issued / Paid,1,0
Other Financing Activities,-,8.6
Financing Cash Flow,1,321.46
Net Cash Flow,-0.02,0.11
Free Cash Flow,-1.02,-2.14
Free Cash Flow Per Share,-0.03,-0.06
