Year,2022,2021
Net Income,7.6,4.39
Other Operating Activities,-8.17,-5.65
Operating Cash Flow,-0.57,-1.26
Change in Investments,0,-150
Investing Cash Flow,0,-150
Share Issuance / Repurchase,0,147.75
Other Financing Activities,-,4.31
Financing Cash Flow,0,152.06
Net Cash Flow,-0.57,0.8
Free Cash Flow,-0.57,-1.26
Free Cash Flow Per Share,-0.03,-0.10
