Year,2022,2021
Net Income,2.04,-0.11
Other Operating Activities,-0.14,0.17
Operating Cash Flow,1.9,0.06
Operating Cash Flow Growth,3252.87%,-
Change in Investments,-2.89,-204
Investing Cash Flow,-2.89,-204
Share Issuance / Repurchase,0,206
Debt Issued / Paid,0.03,-0.24
Other Financing Activities,-,-0.44
Financing Cash Flow,0.03,205.31
Net Cash Flow,-0.96,1.37
Free Cash Flow,1.9,0.06
Free Cash Flow Growth,3252.87%,-
Free Cash Flow Per Share,0.08,0.01
