Year,2022
Net Income,0.5
Other Operating Activities,-1.03
Operating Cash Flow,-0.53
Change in Investments,-69.69
Investing Cash Flow,-69.69
Share Issuance / Repurchase,69
Debt Issued / Paid,-0.22
Other Financing Activities,1.49
Financing Cash Flow,70.27
Net Cash Flow,0.05
Free Cash Flow,-0.53
Free Cash Flow Per Share,-0.07
