Metrics,2023-03-31,2022-12-31,2022-09-30,2022-06-30,2022-03-31,2021-12-31,2021-09-30,2021-06-30,2021-03-31,2020-12-31,2020-09-30,2020-06-30,2020-03-31,2019-12-31,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,+19 Quarters
Cash & Equivalents,"9,728.52","13,385.37","11,629.87","12,372.25","13,542.39","10,526.3","12,512.81","12,018.33","10,977.68","6,993.46","5,887.93","3,738.63","3,270.04","3,237.42","3,625.57","3,190.56","2,786.77","2,641.51","3,294.6","3,281.64","2,808.26","3,735.36","3,810.48","3,712.07","4,487.11","4,345.82","3,653.74","3,626.59","2,137.61","2,787.49","3,310.34","4,067.7","2,695.27","2,393.85","3,295.63","5,152.7","2,307.42","1,804.97","1,594.58","1,654.44",Upgrade
Cash & Cash Equivalents,"9,728.52","13,385.37","11,629.87","12,372.25","13,542.39","10,526.3","12,512.81","12,018.33","10,977.68","6,993.46","5,887.93","3,738.63","3,270.04","3,237.42","3,625.57","3,190.56","2,786.77","2,641.51","3,294.6","3,281.64","2,808.26","3,735.36","3,810.48","3,712.07","4,487.11","4,345.82","3,653.74","3,626.59","2,137.61","2,787.49","3,310.34","4,067.7","2,695.27","2,393.85","3,295.63","5,152.7","2,307.42","1,804.97","1,594.58","1,654.44",Upgrade
Cash Growth,-28.16%,27.16%,-7.06%,2.94%,23.36%,50.52%,112.52%,221.46%,235.70%,116.02%,62.40%,17.18%,17.34%,22.56%,10.05%,-2.78%,-0.77%,-29.28%,-13.54%,-11.60%,-37.41%,-14.05%,4.29%,2.36%,109.91%,55.90%,10.37%,-10.84%,-20.69%,16.44%,0.45%,-21.06%,16.81%,32.63%,106.68%,211.45%,15.53%,-5.26%,-4.69%,46.70%,Upgrade
Receivables,"28,005.05","27,685.38","27,533.87","27,776.71","25,916.72","26,286.54","26,336.76","17,433.95","16,743.32",872.99,768.89,930.1,852.48,717.4,658.48,675.95,734.2,657.19,682.01,614.59,565.68,554.35,484,394.72,323.34,250.45,343.11,309.63,318.57,139.78,116.1,109.21,109.35,147.06,131,134.83,161.32,143.91,133.75,134.73,Upgrade
Goodwill and Intangibles,"2,391.61","2,331.49","1,632.08","1,548.91","1,481.28","1,407.15","1,279.07","1,194.14","1,089.83",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Upgrade
Total Assets,"282,610.59","275,346.64","266,248.64","266,075.1","266,290.98","264,285.44","265,799.65","229,234.86","216,445.11","79,806.5","70,655.33","62,110.38","55,601.08","60,899.32","57,645.05","57,524.07","52,004.02","50,743.38","50,343.95","48,572.66","47,579.15","45,834.72","44,305.64","42,868.08","41,635.71","39,002.9","37,984.6","37,506.87","34,428.58","71,042.34","69,056.93","71,693.7","67,286.99","65,872.75","66,332.99","65,634.32","56,402.67","51,427.2","48,160.05","44,807.65",Upgrade
Accounts Payable,435.27,466.06,444.87,444.19,457.67,462.72,299.7,334.73,322.51,325.18,"5,160.06","4,038.82","2,745.66","3,383.66","3,778.65","3,556.22","3,533.81","3,019.57","3,937.87","4,313.09","3,768.94","3,978.06","4,149.49","3,900.47","3,722.48","3,340.74","3,572.98","3,928.88","2,692.76","2,860.16","2,968.54","3,687.99","3,411.77","3,330.9","3,912.26","3,311.83","3,612.71","2,933.78","2,624.65","2,197.06",Upgrade
Total Liabilities,"225,487.21","219,975.95","214,265.85","213,256.71","208,993.11","206,146.22","208,742.1","176,735.6","170,142.48","39,006.59","36,611.7","32,715.72","29,011.05","30,396.95","29,059.85","29,242","25,796.18","25,360.77","24,204.04","24,285.47","25,810.22","25,171.92","24,440.21","23,325.72","23,347.91","21,884.81","21,162.33","21,822.92","19,520.26","21,574.75","19,556.19","19,577.56","15,129.45","14,168.68","14,219.03","13,869.57","6,854.46","4,842.38","4,651.76","3,903.07",Upgrade
Total Debt,"44,677.06","42,726.78","40,178.74","39,152.95","38,142.64","38,577.76","41,151.14","37,752.42","36,069.77","33,423.6","31,451.64","28,676.9","26,265.38","27,013.28","25,281.2","25,685.79","22,262.37","22,341.19","20,266.17","19,972.38","22,041.27","21,193.86","20,290.71","19,425.25","19,625.44","18,544.08","17,589.35","17,894.04","16,827.5","18,714.6","16,587.64","15,889.57","11,717.68","10,837.78","10,306.77","10,557.74","3,241.75","1,908.61","2,027.12","1,706.01",Upgrade
Debt Growth,17.13%,10.75%,-2.36%,3.71%,5.75%,15.42%,30.84%,31.65%,37.33%,23.73%,24.41%,11.65%,17.98%,20.91%,24.75%,28.61%,1.00%,5.41%,-0.12%,2.82%,12.31%,14.29%,15.36%,8.56%,16.63%,-0.91%,6.04%,12.61%,43.61%,72.68%,60.94%,50.50%,261.46%,467.84%,408.45%,518.86%,98.44%,69.89%,54.17%,52.24%,Upgrade
Common Stock,"17,463.88","17,408.46","17,140.04","17,072.42","9,853.83","10,121.77","9,860.01","9,974.12","10,315.2","10,294.65","10,200.8","8,950.92","8,947.11","9,056.98","8,823.02","8,743","8,636.01","8,597.3","8,496.18","8,392.38","7,400.74","7,205.42","6,863.21","6,695.11","6,237.91","5,939.83","5,816.6","5,484.16","5,392.68","5,547.18","5,689.73","5,977.19","5,633.52","5,403.1","5,500.28","5,496.72","3,016.68","2,727.91","2,501.52","2,293.54",Upgrade
Retained Earnings,"6,890.38","6,701.11","6,365.96","6,590.88","7,510.67","7,670.18","7,247.4","6,200.59","5,007.22","3,440.78","2,037.94","1,056.92",433.55,"1,792.15","1,345.83","1,172.75",726.31,91.95,551.04,-,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
Comprehensive Income,"-4,691.58","-5,301.8","-6,054.95","-4,590.62","-1,650.21",-209.79,-174.44,-106.35,-646.37,-18.61,-41.08,-52.97,-54.69,-41.64,-51.09,-40.27,-39.95,-39.65,-40.45,0,0,-19.48,0,0,0,0,0,0,-24.34,0,-31.08,-29.78,-32.15,-20.4,-14.1,-4.84,-4.99,-5.9,-6.43,-6.15,Upgrade
