Metrics,2023-03-31,2022-12-31,2022-09-30,2022-06-30,2022-03-31,2021-12-31,2021-09-30,2021-06-30,2021-03-31,2020-12-31,2020-09-30,2020-06-30,2020-03-31,2019-12-31,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,+44 Quarters
Cash & Equivalents,"1,366,908","1,067,018","1,046,021","994,992","1,091,812","1,031,165","1,161,892","1,136,008","1,079,575","1,133,038","1,307,306","1,180,243","1,135,284","1,020,609","1,109,440","1,142,830","1,283,580","1,335,199","1,254,773","1,326,933","1,405,117","1,323,554","1,274,203","1,297,755","1,133,212","1,046,725","1,045,747","923,559","811,399","893,002","1,035,627","976,025","913,079","884,249","938,188","932,246","905,074","801,312","836,663","824,710",Upgrade
Cash & Cash Equivalents,"1,366,908","1,067,018","1,046,021","994,992","1,091,812","1,031,165","1,161,892","1,136,008","1,079,575","1,133,038","1,307,306","1,180,243","1,135,284","1,020,609","1,109,440","1,142,830","1,283,580","1,335,199","1,254,773","1,326,933","1,405,117","1,323,554","1,274,203","1,297,755","1,133,212","1,046,725","1,045,747","923,559","811,399","893,002","1,035,627","976,025","913,079","884,249","938,188","932,246","905,074","801,312","836,663","824,710",Upgrade
Cash Growth,25.20%,3.48%,-9.97%,-12.41%,1.13%,-8.99%,-11.12%,-3.75%,-4.91%,11.02%,17.83%,3.27%,-11.55%,-23.56%,-11.58%,-13.87%,-8.65%,0.88%,-1.52%,2.25%,23.99%,26.45%,21.85%,40.52%,39.66%,17.21%,0.98%,-5.38%,-11.14%,0.99%,10.39%,4.70%,0.88%,10.35%,12.13%,13.04%,-3.88%,-,0.77%,14.39%,Upgrade
Receivables,"441,803","369,666","356,894","399,780","359,949","308,829","288,311","320,073","354,334","294,615","254,220","291,689","312,744","276,405","259,653","288,087","280,590","261,801","275,520","305,110","294,773","308,128","276,278","265,464","283,427","270,520","262,487","278,810","294,638","272,115","262,017","336,049","348,404","243,861","298,950","254,704","193,369","218,091","204,756","208,479",Upgrade
Inventory,"169,021","145,910","154,565","146,455","139,563","138,022","132,891","136,897","142,156","147,343","135,234","129,539","126,013","131,958","126,332","125,188","115,695","145,019","131,375","122,907","111,001","137,909","129,882","123,503","117,863","142,656","149,795","143,723","139,950","146,948","149,825","158,488","165,540","131,971","137,472","127,234","106,031","39,227","33,465","37,818",Upgrade
"Property, Plant & Equipment","874,643","814,339","811,035","807,623","802,267","843,953","846,472","735,801","738,254","791,485","758,189","770,661","766,415","723,119","656,547","695,604","550,022","598,283","563,463","551,146","547,748","517,985","514,942","512,440","509,717","486,118","481,095","468,910","447,189","438,847","412,792","406,794","409,656","388,687","399,062","383,559","423,923","402,625","343,649","344,549",Upgrade
Total Assets,"15,266,191","14,553,890","14,786,006","14,622,486","14,270,672","14,091,160","13,834,678","13,581,966","13,563,082","13,324,491","13,168,070","13,092,507","13,067,528","12,842,958","12,511,073","12,404,945","12,174,917","12,121,792","11,778,544","11,371,902","11,425,982","11,551,918","11,426,036","11,317,946","11,231,895","11,142,540","10,782,692","10,762,882","10,992,918","11,064,619","11,080,559","11,252,045","11,443,628","11,379,485","11,215,063","8,980,708","9,066,961","8,673,628","8,429,989","8,218,930",Upgrade
Accounts Payable,"366,851","252,766","248,523","263,285","291,422","226,494","230,282","210,398","260,712","212,617","197,062","190,781","282,727","226,900","232,877","221,843","293,480","233,687","229,467","265,813","262,301","210,031","211,910","209,239","251,800","208,210","208,198","197,689","266,216","245,993","267,946","239,796","335,936","278,570","443,825","388,160","263,823","357,356","329,118","303,079",Upgrade
Total Liabilities,"11,837,946","11,194,692","11,333,820","11,218,327","10,899,271","10,846,395","10,626,179","10,466,715","10,459,938","10,322,277","10,127,385","10,076,751","9,991,362","9,753,531","9,473,819","9,449,469","9,211,936","9,230,763","8,840,932","8,529,479","8,619,688","8,738,720","8,671,464","8,652,576","8,577,722","8,557,266","8,251,453","8,269,617","8,512,632","8,604,702","8,641,780","8,829,160","9,058,656","9,010,737","8,931,551","6,821,149","6,917,419","6,671,843","6,551,616","6,438,989",Upgrade
Total Debt,"5,718,519","5,205,254","5,410,385","5,307,129","4,866,685","5,016,628","4,845,470","4,775,489","4,724,102","4,707,945","4,624,986","4,715,312","4,616,186","4,503,311","4,345,615","4,448,993","4,495,771","4,619,311","4,185,501","4,000,795","4,133,258","4,249,576","4,203,216","4,257,337","4,138,451","4,172,832","4,013,914","4,136,228","4,286,542","4,342,767","4,371,247","4,415,366","4,417,730","4,293,914","4,200,244","4,119,537","4,160,999","4,159,421","4,120,035","4,209,143",Upgrade
