Metrics,2023-03-31,2022-12-31,2022-09-30,2022-06-30,2022-03-31,2021-12-31,2021-09-30,2021-06-30,2021-03-31,2020-12-31,2020-09-30,2020-06-30,2020-03-31,2019-12-31,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,+82 Quarters
Total Assets,"62,024","61,784","61,813","64,323","66,092","15,026","14,111","13,398","12,830","12,537","11,452","11,105","10,463","11,348","10,188","10,185","9,720","9,441","9,383","9,217","8,497","9,425","8,714","8,791","8,654","8,669","8,676","8,291","8,261","8,183","8,163","6,013","5,448","6,773","6,270","6,057","6,011","6,061","5,848","6,160",Upgrade
Accounts Payable,456,450,371,385,410,205,244,210,241,233,186,186,203,190,188,214,217,211,194,192,196,195,170,162,162,183,199,178,168,206,211,181,181,191,192,198,206,210,227,227,Upgrade
Deferred Revenue,"3,175","3,126","2,870","2,933","3,167","2,217","2,006","2,099","2,111","2,168","1,720","1,850","1,897","1,928","1,614","1,709","1,689","1,641","1,576","1,689","1,679","1,613","1,424","1,502","1,510","1,509","1,408","1,460","1,458","1,421","1,453","1,387","1,356","1,254","1,266","1,322","1,310","1,268","1,240","1,284",Upgrade
Current Debt,936,226,52,14,66,0,0,0,0,0,0,0,0,0,699,0,0,0,0,0,400,399,0,0,0,0,400,309,472,143,0,0,365,0,0,0,0,0,0,0,Upgrade
Other Current Liabilities,"1,827","2,197","1,755","1,626","2,010","1,393","1,136","1,006","1,051","1,186",909,"1,004",883,975,872,776,749,778,747,843,860,"1,007",814,698,797,919,"1,044",898,884,"1,138",841,672,677,"2,475",926,732,738,894,892,884,Upgrade
Total Current Liabilities,"6,394","5,999","5,048","4,958","5,653","3,815","3,386","3,315","3,403","3,587","2,815","3,040","2,983","3,093","3,373","2,699","2,655","2,630","2,517","2,724","3,135","3,214","2,408","2,362","2,469","2,611","3,051","2,845","2,982","2,908","2,505","2,240","2,579","3,920","2,384","2,252","2,254","2,372","2,359","2,395",Upgrade
Long-Term Debt,"11,293","11,307","11,326","11,408","12,018","4,606","4,621","4,608","4,636","4,654","4,673","4,528","4,552","4,568","3,581","4,285","4,280","3,662","3,661","3,660","3,170","3,170","3,568","3,566","3,565","3,564","3,563","3,470","3,469","3,468","3,489","1,494",799,795,799,799,799,799,799,799,Upgrade
Other Long-Term Liabilities,"4,565","4,734","5,040","5,157","5,211","1,069","1,003","1,039",885,944,955,866,854,883,807,741,750,845,762,766,774,923,684,683,696,713,631,631,620,644,655,654,671,709,687,707,741,736,865,885,Upgrade
Total Long-Term Liabilities,"15,858","16,041","16,366","16,565","17,229","5,675","5,624","5,647","5,521","5,598","5,628","5,394","5,406","5,451","4,388","5,026","5,030","4,507","4,423","4,426","3,944","4,093","4,252","4,249","4,261","4,277","4,194","4,101","4,089","4,112","4,144","2,148","1,470","1,504","1,486","1,506","1,540","1,535","1,664","1,684",Upgrade
Total Liabilities,"22,252","22,040","21,414","21,523","22,882","9,490","9,010","8,962","8,924","9,185","8,443","8,434","8,389","8,544","7,761","7,725","7,685","7,137","6,940","7,150","7,079","7,307","6,660","6,611","6,730","6,888","7,245","6,946","7,071","7,020","6,649","4,388","4,049","5,424","3,870","3,758","3,794","3,907","4,023","4,079",Upgrade
Total Debt,"12,229","11,533","11,378","11,422","12,084","4,606","4,621","4,608","4,636","4,654","4,673","4,528","4,552","4,568","4,280","4,285","4,280","3,662","3,661","3,660","3,570","3,569","3,568","3,566","3,565","3,564","3,963","3,779","3,941","3,611","3,489","1,494","1,164",795,799,799,799,799,799,799,Upgrade
Debt Growth,1.20%,150.39%,146.22%,147.87%,160.66%,-1.03%,-1.11%,1.77%,1.85%,1.88%,9.18%,5.67%,6.36%,24.74%,16.91%,17.08%,19.89%,2.61%,2.61%,2.64%,0.14%,0.14%,-9.97%,-5.64%,-9.54%,-1.30%,13.59%,152.95%,238.57%,354.21%,336.67%,86.98%,45.68%,-0.50%,-,-,-,-36.39%,-33.36%,-33.36%,Upgrade
Common Stock,"18,965","19,490","20,470","22,946","24,419","-12,144","-12,177","-12,208","-12,240","-12,221","-12,249","-12,275","-12,281","-11,102","-11,024","-10,547","-10,572","-9,914","-9,395","-9,392","-9,790","-8,665","-8,549","-8,098","-7,985","-7,787","-7,827","-7,120","-7,036","-6,842","-6,381","-6,164","-6,034","-5,944","-6,055","-6,110","-6,012","-5,887","-5,847","-5,624",Upgrade
Retained Earnings,"18,171","17,784","17,735","17,298","16,065","15,017","14,772","14,237","13,920","13,367","13,368","13,189","12,691","12,205","12,054","11,710","11,532","11,284","11,003","10,680","10,427","10,023","10,066","9,816","9,509","9,210","8,924","8,123","7,838","7,636","7,592","7,438","7,166","6,946","7,877","7,766","7,565","7,384","7,289","7,348",Upgrade
Comprehensive Income,-861,-886,"-1,038",-811,-782,-841,-750,-764,-648,-637,-677,-704,-660,-624,-684,-651,-633,-742,-703,-705,-630,-649,-678,-699,-735,-773,-635,-627,-580,-600,-553,-511,-593,-514,-281,-214,-190,-196,-465,-501,Upgrade
Shareholders' Equity,"36,275","36,388","37,167","39,433","39,702","2,032","1,845","1,265","1,032",509,442,210,-250,479,346,512,327,628,905,583,7,709,839,"1,019",789,650,462,376,222,194,658,763,539,488,"1,541","1,442","1,363","1,301",977,"1,223",Upgrade
Total Liabilities and Equity,"58,527","58,428","58,581","60,956","62,584","11,522","10,855","10,227","9,956","9,694","8,885","8,644","8,139","9,023","8,107","8,237","8,012","7,765","7,845","7,733","7,086","8,016","7,499","7,630","7,519","7,538","7,707","7,322","7,293","7,214","7,307","5,151","4,588","5,912","5,411","5,200","5,157","5,208","5,000","5,302",Upgrade
Net Cash / Debt,"-10,824","-10,246","-9,989","-7,849","-7,677","1,910","1,286",613,-118,-523,"-1,505","-1,844","-2,600","-1,654","-2,261","-2,365","-2,844","-1,686","-1,458","-1,725","-1,814",-778,"-1,256","-1,182","-1,154","-1,164","-1,564","-2,212","-2,341","-2,124","-2,048",226,12,"1,705","1,119",818,732,761,778,"1,101",Upgrade
Net Cash / Debt Growth,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-72.37%,-98.36%,124.05%,43.83%,-25.70%,-33.82%,-,1591.30%,-,Upgrade
Net Cash Per Share,-33.60,-31.34,-30.19,-23.13,-27.79,7.89,5.32,2.54,-0.49,-2.17,-6.23,-7.62,-10.69,-6.74,-9.17,-9.56,-11.45,-6.70,-5.75,-6.81,-7.13,-3.03,-4.87,-4.55,-4.42,-4.45,-5.90,-8.29,-8.76,-7.80,-7.46,0.82,0.04,6.62,4.06,2.96,2.64,2.74,2.79,3.96,Upgrade
Working Capital,-572,-332,-870,"1,277","2,134","4,995","4,252","3,617","2,903","2,401","2,026","1,419",712,"1,619",349,995,527,957,"1,111",744,149,"1,110","1,245","1,361","1,194","1,060",653,614,466,388,331,973,109,42,804,741,610,569,469,712,Upgrade
Book Value Per Share,112.90,112.27,112.76,116.67,144.27,8.44,7.66,5.25,4.29,2.12,1.84,0.87,-1.03,1.96,1.41,2.08,1.32,2.52,3.60,2.32,0.03,2.79,3.28,3.96,3.06,2.51,1.76,1.42,0.84,0.72,2.42,2.79,1.97,1.79,5.69,5.31,5.01,4.81,3.58,4.46,Upgrade
