Metrics,2023-03-31,2022-12-31,2022-09-30,2022-06-30,2022-03-31,2021-12-31,2021-09-30,2021-06-30,2021-03-31,2020-12-31,2020-09-30,2020-06-30,2020-03-31,2019-12-31,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,+70 Quarters
Cash & Equivalents,288.6,220.9,365.3,240.5,287.3,202.1,285.5,114.6,123.2,76.5,91.1,109.1,370.4,227.4,46.2,92.9,158.7,75,122.7,157.7,196.6,275.3,256.3,161.8,215,226.4,165.7,134.7,209.9,224.4,194.5,263.8,101.5,108.4,90.6,126.1,96.7,75.1,100.9,96.9,Upgrade
Cash & Cash Equivalents,288.6,220.9,365.3,240.5,287.3,202.1,285.5,114.6,123.2,76.5,91.1,109.1,370.4,227.4,46.2,92.9,158.7,75,122.7,157.7,196.6,275.3,256.3,161.8,215,226.4,165.7,134.7,209.9,224.4,194.5,263.8,101.5,108.4,90.6,126.1,96.7,75.1,100.9,96.9,Upgrade
Cash Growth,0.45%,9.30%,27.95%,109.86%,133.20%,164.18%,213.39%,5.04%,-66.74%,-66.36%,97.19%,17.44%,133.40%,203.20%,-62.35%,-41.09%,-19.28%,-72.76%,-52.13%,-2.53%,-8.56%,21.60%,54.68%,20.12%,2.43%,0.89%,-14.81%,-48.94%,106.80%,107.01%,114.68%,109.20%,4.96%,44.34%,-10.21%,30.13%,-12.25%,-58.07%,-47.50%,-41.45%,Upgrade
Receivables,"18,297.2","16,544.5","17,542","15,987.3","15,999.1","14,837.6","15,952.7","14,765.3","14,029.6","12,547.6","13,025","11,573","11,646.1","11,512.7","11,444.4","10,556.6","10,479.3","9,502.9","9,646.7","8,930.7","8,625.7","7,899.2","5,731.6","5,303.9","5,033.4","4,679.7","4,918","4,700.2","4,595.6","4,187","4,361.5","4,100.3","3,876.3","3,622.8","3,797.9","3,656.1","3,597.7","3,385.6","3,583.4","3,481.5",Upgrade
"Property, Plant & Equipment",949,"1,034","1,067.1","1,124.7","1,104.4","1,137.3","1,161","1,086.4","1,077.4","1,106","1,181.6","1,189.8","1,215.1","1,213.7","1,214.2","1,174.9","1,127.3","1,131.7","1,139.3","1,116.4","1,112","1,119.6","1,129.4","1,152.1","1,166","1,177.1","1,115","1,083.7","1,061.9","1,037.2","1,024.1","1,018.9",957.5,960.6,954,952.5,950,960.9,955.3,950.6,Upgrade
Goodwill and Intangibles,308.8,314.2,319.7,325.1,555.4,570,584.6,599.2,609.9,624.1,638.2,652.4,666.5,681,695.6,711.4,729.4,747.3,765.3,783.3,801.3,819.3,837.3,854.5,866.7,882.2,897.7,913.2,927,942.5,956.9,998.9,12.9,12.9,12.9,12.9,0,0,0,0,Upgrade
Total Assets,"80,407.1","75,465","75,524.2","73,057.2","73,929.6","71,132.3","72,618.1","69,824.3","65,413.3","64,098.3","62,906","59,421.4","56,266.4","54,910.5","54,008.1","51,324.2","48,850.3","46,575","45,543.7","43,363.5","41,330.9","38,701.2","38,932.6","36,689.8","34,810.5","33,427.5","33,620.8","31,958.2","30,721.6","29,819.3","29,935","29,304.2","26,880.7","25,787.6","25,926","25,452.7","24,315.4","24,408.2","24,508.9","23,841.8",Upgrade
Accounts Payable,"6,278.7","5,532.8","5,931.9","5,931.2","6,747.2","6,069.1","6,453.4","6,080.3","5,828.9","7,650.3","5,407","5,577.3","5,347.7","5,992.4","5,222.9","4,867.5","4,594.3","5,046.5","3,924.1","3,922.3","3,414.3","3,481","3,272.7","3,153.2","2,939.4","2,495.5","2,722.2","2,706.2","2,451.4","2,067.8","2,431","2,252.9","2,165.9","1,893.8","2,263.6","2,134.2","1,911.7","1,785","1,917.5","1,844.3",Upgrade
Deferred Revenue,"19,844.3","17,293.6","17,796.9","17,274.8","16,991.4","15,615.8","16,671.4","15,555.9","15,045.9","13,437.5","14,199.3","13,055.6","12,641.1","12,388.8","12,526.5","11,796.7","11,603.6","10,686.5","11,009.2","10,245.9","9,837.8","8,903.5","9,005.3","8,407.7","7,945","7,468.3","7,792.4","7,470.1","7,140.7","6,621.8","6,971.9","6,641.9","5,854","5,440.1","5,777","5,582.6","5,460.1","5,174.5","5,477.9","5,323.5",Upgrade
Total Liabilities,"63,538.7","59,574","60,748","57,404.5","56,878.4","52,900.7","54,060","51,148.7","47,576.8","47,059.7","44,818.8","42,750.8","41,689.3","41,011.7","39,661.9","37,773.3","36,518.4","35,538.7","33,467.5","32,144.5","30,493.5","28,912.7","29,145","27,196.5","25,793.4","24,986.7","25,053.6","23,655.9","22,694.3","22,065","22,030.1","21,511","19,678.8","18,859","18,990.7","18,663.5","17,876.8","18,218.7","17,716.3","17,317.9",Upgrade
