Metrics,2023-03-31,2022-12-31,2022-09-30,2022-06-30,2022-03-31,2021-12-31,2021-09-30,2021-06-30,2021-03-31,2020-12-31,2020-09-30,2020-06-30,2020-03-31,2019-12-31,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,+70 Quarters
Debt Growth,1.64%,-1.17%,-4.72%,-4.68%,-9.98%,1.26%,8.28%,-0.56%,9.23%,5.04%,-5.99%,9.12%,-0.07%,-3.29%,14.87%,7.44%,13.30%,7.85%,0.86%,0.11%,0.81%,-0.11%,-0.53%,2.57%,4.73%,3.63%,-1.05%,-7.59%,-12.98%,-15.41%,-7.01%,-7.71%,-3.91%,5.64%,-1.23%,-4.44%,-2.97%,-6.34%,-1.70%,6.76%,Upgrade
Common Stock,"11,292","13,217","18,376","18,067","18,289","21,943","23,802","26,833","31,522","34,378","34,159","33,945","33,618","36,550","44,660","50,008","54,958","58,820","66,201","68,715","73,409","78,136","82,864","87,387","90,123","92,925","94,987","97,056","99,645","100,961","101,927","101,809","99,386","99,561","100,777","100,379","98,061","94,223","94,145","94,887",Upgrade
Retained Earnings,"306,208","296,456","288,776","282,445","277,177","272,268","265,276","256,983","248,151","236,990","228,014","221,732","220,226","223,211","217,888","212,093","205,437","199,202","195,180","189,881","183,855","177,676","175,827","171,488","166,663","162,440","157,870","153,749","149,730","146,420","143,050","138,294","134,048","129,977","127,234","123,497","119,318","115,756","112,135","114,216",Upgrade
Comprehensive Income,"-14,418","-17,341","-19,134","-14,369","-9,567",-84,963,"2,570","1,041","7,986","8,940","8,789","7,418","1,569","1,800","1,114",-558,"-1,507","-2,425","-1,138","-1,063",-119,-309,-392,-923,"-1,175","1,474","1,618",782,192,751,"1,102","2,430","2,189","3,266","3,438","2,276","1,199",390,136,Upgrade
Shareholders' Equity,"303,082","292,332","288,018","286,143","285,899","294,127","290,041","286,386","280,714","279,354","271,113","264,466","261,262","261,330","264,348","263,215","259,837","256,515","258,956","257,458","256,201","255,693","258,382","258,483","255,863","254,190","254,331","252,423","250,157","247,573","245,728","241,205","235,864","231,727","231,277","227,314","219,655","211,178","206,670","209,239",Upgrade
Total Liabilities and Equity,"3,744,305","3,665,743","3,773,884","3,841,314","3,954,687","3,743,567","3,757,576","3,684,256","3,689,336","3,384,757","3,246,076","3,213,115","3,139,431","2,687,379","2,764,661","2,727,379","2,737,188","2,622,532","2,615,183","2,590,050","2,609,785","2,533,600","2,563,074","2,563,174","2,546,290","2,490,972","2,521,029","2,466,096","2,423,808","2,351,698","2,417,121","2,449,599","2,577,148","2,572,274","2,527,005","2,520,336","2,476,986","2,415,689","2,463,309","2,439,494",Upgrade
Net Cash / Debt,"-38,126","24,729","68,909","99,907","179,849","191,895","156,091","108,120","72,648","-14,493","-70,085","-106,935","-216,926","-252,462","-336,534","-282,404","-282,271","-254,834","-97,270","-107,145","-101,395","-63,494","-54,138","-62,576","-51,663","-105,719","-97,056","-133,590","-110,538","-117,491","-122,640","-116,987","-32,672","-52,738","-119,635","-163,575","-185,878","-179,072","-164,168","-271,658",Upgrade
Net Cash / Debt Growth,-,-87.11%,-55.85%,-7.60%,147.56%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
Net Cash Per Share,-12.83,8.33,23.24,33.68,60.33,64.37,51.94,35.54,23.60,-4.70,-22.73,-34.71,-69.96,-80.21,-104.93,-86.63,-85.32,-76.13,-28.66,-31.19,-29.14,-18.06,-15.21,-17.39,-14.23,-28.99,-26.45,-36.05,-29.57,-30.38,-32.92,-31.25,-8.70,-14.01,-31.58,-42.90,-48.61,-47.16,-43.58,-71.22,Upgrade
Book Value Per Share,102.10,98.67,97.26,96.60,96.04,98.81,96.68,94.31,91.33,90.71,88.09,85.97,84.39,83.23,82.65,80.97,78.79,76.89,76.70,75.39,74.08,73.19,73.10,72.32,71.04,70.39,69.92,68.68,67.42,64.52,66.51,65.05,63.31,62.11,61.59,60.13,58.00,56.13,54.86,55.32,Upgrade
