Metrics,2023-03-31,2022-12-31,2022-09-30,2022-06-30,2022-03-31,2021-12-31,2021-09-30,2021-06-30,2021-03-31,2020-12-31,2020-09-30,2020-06-30,2020-03-31,2019-12-31,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,+70 Quarters
Cash & Equivalents,"1,549.9",738.4,"5,276.8","4,789.7","4,638.7","4,466.3","6,012.3","6,375","3,360.9","3,574.3","3,474.8","3,002.7","2,633.2","2,623.9","2,607.3","2,546.6","2,540.8","2,236.8","2,260.5","2,344.7","2,108.7","2,305","2,180.5","2,068.9","1,822","1,937.6","1,928.9","1,842","1,728.9","1,892.5","1,719.3","1,765.5","1,463.4","1,682","1,632.6","2,082.5","1,655.1","1,325.5","1,211.1","1,153.5",Upgrade
Cash & Cash Equivalents,"1,549.9",738.4,"5,276.8","4,789.7","4,638.7","4,466.3","6,012.3","6,375","3,360.9","3,574.3","3,474.8","3,002.7","2,633.2","2,623.9","2,607.3","2,546.6","2,540.8","2,236.8","2,260.5","2,344.7","2,108.7","2,305","2,180.5","2,068.9","1,822","1,937.6","1,928.9","1,842","1,728.9","1,892.5","1,719.3","1,765.5","1,463.4","1,682","1,632.6","2,082.5","1,655.1","1,325.5","1,211.1","1,153.5",Upgrade
Cash Growth,-66.59%,-83.47%,-12.23%,-24.87%,38.02%,24.96%,73.03%,112.31%,27.64%,36.22%,33.27%,17.91%,3.64%,17.31%,15.34%,8.61%,20.49%,-2.96%,3.67%,13.33%,15.74%,18.96%,13.04%,12.32%,5.38%,2.38%,12.19%,4.33%,18.14%,12.51%,5.31%,-15.22%,-11.58%,26.90%,34.80%,80.54%,61.77%,14.89%,9.04%,4.27%,Upgrade
Receivables,"3,526.5","2,911.1","16,956","18,452","21,608.1","11,753.1","7,756.5","8,394.8","8,309.3","6,436","6,702.5","6,873.5","7,094.3","5,419.2","5,684.7","6,007.6","6,253.2","4,857.5","4,872","5,142.2","5,675.4","4,082.8","2,227.3","2,374.2","2,066.8","1,844.8","1,683.7","2,038.4","1,706.8","1,734","1,600.8","1,764.5","1,543.6","1,462.5","1,669","1,997.6","1,253.4","1,288.8","1,075.1","1,245.2",Upgrade
Other Current Assets,"23,701.6","18,635.7","1,563.8","1,502.7","1,272.5","1,451","1,369.5","1,169.5",997.3,"1,113.9","1,023",884.2,799.7,"1,074.4","1,036.6",993.2,875.5,"1,024.4",951.5,878.1,749.2,881.6,679.6,664.1,594.4,633.7,601.1,605.2,503.8,587.2,700,731.4,587.8,666.7,670.8,360.2,289.5,261.3,260.5,203.9,Upgrade
Total Current Assets,"28,778","22,285.2","23,796.6","24,744.4","27,519.3","17,670.4","15,138.3","15,939.3","12,667.5","11,124.2","11,200.3","10,760.4","10,527.2","9,117.5","9,328.6","9,547.4","9,669.5","8,118.7","8,084","8,365","8,533.3","7,269.4","5,087.4","5,107.2","4,483.2","4,416.1","4,213.7","4,485.6","3,939.5","4,213.7","4,020.1","4,261.4","3,594.8","3,811.2","3,972.4","4,440.3","3,198","2,875.6","2,546.7","2,602.6",Upgrade
"Property, Plant & Equipment",936.4,922.9,909.2,932.8,887.3,859.4,784.8,813.2,819.4,824.6,805.1,823.6,829.1,860.9,843.3,826.4,819,436.9,429.3,427.6,424.2,412.2,413.4,387.6,375.5,377.6,213.9,213.9,218.2,249,200.7,198.2,190.6,195.4,196.6,193.7,165.9,160.4,148.1,123,Upgrade
Goodwill and Intangibles,"13,107.3","12,861.5","11,889.6","12,227.3","12,605.3","12,620.2","8,966.5","9,077.6","8,989.7","8,526.9","8,027.2","7,982.4","7,802","7,937.2","7,388.3","7,250.7","6,642.3","6,398.6","6,273.4","6,134.9","5,875.9","5,809.4","5,831.6","5,651.6","5,579","5,395.1","5,392.5","5,375.9","5,366.3","5,361.7","5,321.4","5,330.9","5,141.6","5,225.6","5,067.3","4,659.1","3,235.8","3,224","2,689.5","2,290.8",Upgrade
Other Long-Term Assets,"2,272.7","2,288.8","2,072.4","2,085.9","2,149.6","2,195","2,026.2","1,987.1","1,937.9","1,855.7","1,782.3","1,739.8","1,678.2","1,719.2","1,613.6","1,575.8","1,500.6","1,379.8","1,328","1,303","1,294.1","1,418.7","1,478","1,423.2","1,342.9","1,300.8","1,380.2","1,308.9","1,188.6","1,086.1",968.2,925.6,803.9,777.8,751.7,726.2,675.9,600.5,585.9,545.7,Upgrade
Total Long-Term Assets,"16,316.4","16,073.2","14,871.2","15,246","15,642.2","15,674.6","11,777.5","11,877.9","11,747","11,207.2","10,614.6","10,545.8","10,309.3","10,517.3","9,845.2","9,652.9","8,961.9","8,215.3","8,030.7","7,865.5","7,594.2","7,640.3","7,723","7,462.4","7,297.4","7,073.5","6,986.6","6,898.7","6,773.1","6,696.8","6,490.3","6,454.7","6,136.1","6,198.8","6,015.6","5,579","4,077.6","3,984.9","3,423.5","2,959.5",Upgrade
Total Assets,"45,094.4","38,358.4","38,667.8","39,990.4","43,161.5","33,345","26,915.8","27,817.2","24,414.5","22,331.4","21,814.9","21,306.2","20,836.5","19,634.8","19,173.8","19,200.3","18,631.4","16,334","16,114.7","16,230.5","16,127.5","14,909.7","12,810.4","12,569.6","11,780.6","11,489.6","11,200.3","11,384.3","10,712.6","10,910.5","10,510.4","10,716.1","9,730.9","10,010","9,988","10,019.3","7,275.6","6,860.5","5,970.2","5,562.1",Upgrade
Accounts Payable,0,0,"19,273.4","20,381.2","23,175.4","13,845.6","9,161.7","9,716.7","9,205","7,784.6","7,952.9","7,950.5","7,778.7","6,348.5","6,573.9","6,873.8","6,741.4","5,740.2","5,693.6","5,982.7","6,071.3","4,986","3,508.5","3,546.4","3,028.2","2,996.1","2,866.9","3,216.5","2,722.9","2,877.1","2,707.1","2,901.1","2,447","2,623.3","2,755.4","2,819.4","1,974.7","2,154.7","1,875.9","1,947.6",Upgrade
