Metrics,2023-01-31,2022-10-31,2022-07-31,2022-04-30,2022-01-31,2021-10-31,2021-07-31,2021-04-30,2021-01-31,2020-10-31,2020-07-31,2020-04-30,2020-01-31,2019-10-31,2019-07-31,2019-04-30,2019-01-31,2018-10-31,2018-07-31,2018-04-30,2018-01-31,2017-10-31,2017-07-31,2017-04-30,2017-01-31,2016-10-31,2016-07-31,2016-04-30,2016-01-31,2015-10-31,2015-07-31,2015-04-30,2015-01-31,2014-10-31,2014-07-31,2014-04-30,2014-01-31,2013-10-31,2013-07-31,2013-04-30,+46 Quarters
Debt Growth,29.46%,29.88%,34.62%,-33.37%,-34.03%,56.04%,-56.15%,-13.75%,-2.81%,320.54%,20.95%,47.26%,71.91%,-6.88%,100.05%,55.41%,36.06%,-77.46%,9.92%,16.00%,28.38%,333.94%,217.90%,216.34%,160.14%,5.20%,10.66%,9.27%,11.74%,21.17%,-1.10%,-9.85%,-10.38%,45.09%,-17.02%,-17.05%,-16.52%,-74.93%,-10.77%,-11.59%,Upgrade
Common Stock,"36,420","35,697","31,143","29,575","28,824","28,777","29,576","27,738","28,241","28,217","28,225","27,662","27,596","27,623","27,631","27,175","27,027","26,263","25,973","26,384","25,972","25,712","25,839","25,157","25,219","25,278","24,147","24,080","23,938","23,156","23,085","23,077","22,680","22,161","22,420","21,895","22,384","22,734","22,647","22,592",Upgrade
Retained Earnings,"73,501","73,698","69,090","67,046","65,621","63,944","61,167","59,035","56,032","53,845","49,934","49,702","50,119","49,497","48,818","47,980","46,660","46,145","44,223","43,363","41,744","40,489","39,473","37,577","37,330","35,452","34,387","33,442","32,585","32,053","30,764","29,362","28,373","27,585","26,970","26,134","25,108","23,982","24,122","23,674",Upgrade
Comprehensive Income,"1,923","1,988","2,359","2,791","7,532","7,097","9,164","7,742","11,152","13,437","14,307","15,970","11,087","10,581","9,933","9,743","7,983","6,639","6,498","5,923","4,472","8,006","6,564","11,853","9,131","11,834","11,037","8,689","13,467","10,209","10,477","7,569","9,956","4,936","3,834","4,206","4,874","3,159","2,650","3,401",Upgrade
Shareholders' Equity,"111,844","111,383","102,592","99,412","101,977","99,818","99,907","94,515","95,425","95,499","92,466","93,334","88,802","87,701","86,382","84,898","81,670","79,047","76,694","75,670","72,188","74,207","71,876","74,587","71,680","72,564","69,571","66,211","69,990","65,418","64,326","60,008","61,009","54,682","53,224","52,235","52,366","49,875","49,419","49,667",Upgrade
Total Liabilities and Equity,"1,928,284","1,917,528","1,840,811","1,825,276","1,778,588","1,728,672","1,703,093","1,669,058","1,735,595","1,715,865","1,697,305","1,673,745","1,457,429","1,415,290","1,405,442","1,356,588","1,322,506","1,333,910","1,291,511","1,282,844","1,260,330","1,278,012","1,200,793","1,250,268","1,185,261","1,175,317","1,180,803","1,123,174","1,171,900","1,102,763","1,097,563","1,029,365","1,078,535","958,962","920,219","894,934","907,353","860,513","833,602","824,915",Upgrade
Net Cash / Debt,"-78,943","-60,571","-46,879","-38,677","-4,922","6,965","36,771","-64,413","-45,165","68,743","-144,564","-147,716","-237,154","6,227","-217,837","-170,101","-124,663","9,446","-88,621","-90,398","-69,334","-60,260","-67,408","-53,418","-33,824","31,024","21,356","15,375","16,574","20,354","19,329","15,931","21,870","25,689","6,142",361,"11,716","17,783","-15,748","-20,895",Upgrade
Net Cash / Debt Growth,-,-,-,-,-,-89.87%,-,-,-,1003.95%,-,-,-,-34.08%,-,-,-,-,-,-,-,-,-,-,-,52.42%,10.49%,-3.49%,-24.22%,-20.77%,214.70%,4313.02%,86.67%,44.46%,-,-,-,-,-,-,Upgrade
Net Cash Per Share,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,8.29,8.92,10.96,10.42,8.60,11.82,13.90,3.33,0.20,6.36,9.67,-8.52,-11.31,Upgrade
Book Value Per Share,61.40,61.43,56.87,54.73,55.91,54.96,55.01,52.04,52.54,52.69,51.02,51.49,48.99,47.91,47.19,46.38,44.62,42.90,41.63,41.07,39.18,39.95,38.69,40.15,38.59,39.09,37.48,35.77,37.75,35.30,34.75,32.47,33.08,29.69,28.92,28.41,28.53,27.20,26.82,26.97,Upgrade
