Metrics,2023-03-31,2022-12-31,2022-09-30,2022-06-30,2022-03-31,2021-12-31,2021-09-30,2021-06-30,2021-03-31,2020-12-31,2020-09-30,2020-06-30,2020-03-31,2019-12-31,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,+70 Quarters
Cash & Equivalents,"5,004.85","5,221.51","4,795.87","4,911.32","5,207.58","4,880.95","4,507.01","4,351.82","4,497.9","5,216.65","5,262.55","5,627.37","4,458.32","3,500.35","3,199.77","2,641.47","2,764.41","2,396.43","2,626.94","2,244.4","2,441.65","2,500.85","2,355.67","2,586.24","2,114.69","2,085.16","2,540.37","2,361.84","2,738.63","3,070.14","2,633","2,375.12","2,508.7","2,482.39","2,348.88","2,526.76","2,785.45","2,765.45","2,715.49","2,099.04",Upgrade
Cash & Cash Equivalents,"5,004.85","5,221.51","4,795.87","4,911.32","5,207.58","4,880.95","4,507.01","4,351.82","4,497.9","5,216.65","5,262.55","5,627.37","4,458.32","3,500.35","3,199.77","2,641.47","2,764.41","2,396.43","2,626.94","2,244.4","2,441.65","2,500.85","2,355.67","2,586.24","2,114.69","2,085.16","2,540.37","2,361.84","2,738.63","3,070.14","2,633","2,375.12","2,508.7","2,482.39","2,348.88","2,526.76","2,785.45","2,765.45","2,715.49","2,099.04",Upgrade
Cash Growth,-3.89%,6.98%,6.41%,12.86%,15.78%,-6.44%,-14.36%,-22.67%,0.89%,49.03%,64.47%,113.04%,61.28%,46.07%,21.81%,17.69%,13.22%,-4.18%,11.52%,-13.22%,15.46%,19.94%,-7.27%,9.50%,-22.78%,-32.08%,-3.52%,-0.56%,9.17%,23.68%,12.10%,-6.00%,-9.94%,-10.24%,-13.50%,20.38%,209.81%,184.17%,225.28%,150.72%,Upgrade
Receivables,"13,939.78","13,473.92","13,501.14","12,567.62","11,818.88","11,506.06","11,185.81","10,819.73","9,921.32","9,371.41","9,127.5","9,213.94","8,788.53","8,696.37","8,811.4","9,023.99","8,585.91","8,245.5","3,316.05","3,302.32","3,024.38","7,412.6","2,013.8","1,987.21","1,822.47","1,647.81","1,729.13","1,847.9","1,826.98","1,486.19","1,702.95","1,780.78","1,672.72","1,602.88","1,796.74","2,017.59","1,862.01","1,627.33","1,796.5","1,984.42",Upgrade
Goodwill and Intangibles,"4,349.08","4,386.3","4,483.64","4,498.9","4,547.37","4,721.63","4,414.77","4,302.89","4,340.97","4,387.34","4,425.03","4,472.17","4,001.82","4,047.02","3,846.71","3,884.96","3,928.44","3,964.17","3,024.89","3,054.19","3,106.86","3,133.15","2,415.8","2,022.99","1,854.53","1,864.79","1,899.31","1,921.05","1,947.06","1,960.22","1,696.38","1,713.9","1,720.27","1,751.86","1,794.91","1,700.19","1,707.75","1,532.8","1,569.04","1,618.59",Upgrade
Total Assets,"50,942.26","49,791.26","48,421.36","47,946.77","48,985.26","48,477.1","46,696.44","45,641.51","43,043.03","41,710.05","40,170.02","39,067.63","36,048.79","37,473.82","37,036.2","36,421.58","34,736.73","33,306.26","33,958.31","33,247.03","32,866.47","32,805.02","28,519.41","27,203.34","26,400.68","25,875.3","26,403.65","26,335.63","25,685.23","24,939.12","25,181.57","25,366.14","25,253.39","25,200.36","25,076.44","25,166.27","24,452.99","23,955.51","23,808.58","23,499.98",Upgrade
Accounts Payable,800.37,669.74,685.29,703.48,634.09,616.67,579.91,671.82,561.16,493.47,416.99,447.97,280.41,406.72,408.51,485.57,368.39,337.33,453.13,422.42,382.26,324.3,230.04,259.8,242.33,231.33,256.79,260.6,298.26,224.92,318.08,316.48,286.1,276.12,359.52,371.29,355.03,295.5,385.73,422.73,Upgrade
Deferred Revenue,"6,570.37","6,220.75","6,514.98","6,336.36","5,923.62","5,383.62","5,511.39","5,261.65","4,838.03","4,433.25","4,509.81","4,413.79","4,190.22","4,057.73","4,224.07","4,116.05","3,892.39","3,611.03","3,816.25","3,695.04","3,574.5","3,308.78","2,750.24","2,712.6","2,576.64","2,263.84","2,474.28","2,529.54","2,417.93","2,166.11","2,377.9","2,413.22","2,316.51","2,245.69","2,455.71","2,563.41","2,364.78","2,127.12","2,307.27","2,332.27",Upgrade
Total Liabilities,"36,661.06","36,054.22","35,549.59","34,684.06","34,398.17","33,275.51","32,424.3","31,415.06","29,623.21","28,649.73","28,021.24","27,442.73","26,161.04","26,217.84","26,235.72","25,857.21","24,770.38","24,031.9","24,019.41","23,613.62","23,389.6","23,137.17","19,459.26","18,164.13","17,661.49","17,334.21","17,798.71","17,823.85","17,371","17,035.55","17,427.48","17,564.37","17,320.88","17,537.31","17,835.82","17,959.14","17,491.89","17,205.32","17,274.75","17,099.27",Upgrade
Total Debt,"3,896.77","4,103.63","4,131.17","4,502.24","4,428.69","4,361.27","4,268.29","4,160.18","3,564.95","3,484.02","3,498.31","3,606.11","3,593.95","3,534.18","3,896.96","3,625.74","3,058.97","3,009.58","2,993.24","3,024.31","3,048.1","3,099.23","2,471.42","2,485.67","2,581.61","2,574.53","2,589.35","2,602.43","2,299.76","2,239.27","2,240.52","2,246.88","2,249.55","2,253.59","2,273.8","2,258.52","2,255.82","2,256.23","2,250.48","2,249.82",Upgrade
