Metrics,2023-03-31,2022-12-31,2022-09-30,2022-06-30,2022-03-31,2021-12-31,2021-09-30,2021-06-30,2021-03-31,2020-12-31,2020-09-30,2020-06-30,2020-03-31,2019-12-31,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,+101 Quarters
Intangible Assets,"30,001","29,187","27,738","27,992","28,211","28,486","29,805","30,033","29,184","30,684","29,652","29,847","31,277","31,646","31,401","31,658","31,904","32,148","32,954","33,263","33,578","33,182","33,625","33,811","34,075","34,086","35,652","35,807","35,907","9,797","10,200","10,446","10,292","9,941","9,841","9,732","9,893","9,183","9,539","9,479",Upgrade
Other Long-Term Assets,"-710,114",0,0,0,0,0,"-717,181","-738,806","-694,277","-700,618","-678,580","-630,703","-597,168","-635,908","-594,255","-597,818","-597,071","-571,365","-578,453","-534,367","-531,973","-560,044","-527,492","-516,954","-439,807","-426,001","-408,529","-408,114","-417,762","-377,706","-376,014","-369,389","-365,384","-363,784","-356,510","-355,495","-351,977","-346,274","-309,258","-303,638",Upgrade
Total Long-Term Assets,"90,243","759,016","723,877","735,118","790,790","736,706",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Upgrade
Total Assets,"997,072","948,452","902,296","909,860","969,506","950,053","920,758","912,493","884,393","873,729","829,946","788,133","760,448","817,729","788,482","760,108","738,724","707,794","736,459","711,932","702,651","702,095","681,554","665,590","654,451","620,854","604,038","592,816","586,315","552,257","545,468","540,774","531,076","526,186","517,363","504,379","494,944","484,931","458,081","446,563",Upgrade
Accounts Payable,0,0,"47,971","47,580","46,005",0,"47,132","45,544","43,693",0,"44,026","40,665","39,614",0,"41,189",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Upgrade
Deferred Revenue,0,"6,820",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Upgrade
Current Debt,"2,923","2,429","1,815","2,241","23,324","2,351","2,265","2,922","3,488","3,348","3,360","3,158","3,555","4,686","4,499","4,261","3,910","4,373","3,517","5,219","4,408","6,320","1,819","2,013","2,135","2,094","2,019","2,172","2,565","1,989","1,909","2,102","1,918",839,"20,147","18,771",978,949,"1,063","1,281",Upgrade
Other Current Liabilities,0,"-6,820",0,0,0,0,"-49,397","-48,466","-47,181","-3,348","-47,386","-43,823","-43,169","-4,686","-45,688","-4,261","-3,910","-4,373","-3,517","-5,219","-4,408","-6,320","-1,819","-2,013","-2,135","-2,094","-2,019","-2,172","-2,565","-1,989","-1,909","-2,102","-1,918",-839,"-20,147","-18,771",-978,-949,"-1,063","-1,281",Upgrade
Total Current Liabilities,"2,923","2,429","49,786","49,821","69,329","2,351",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Upgrade
Long-Term Debt,"120,701","120,315","114,681","116,840","96,337","111,911","112,700","112,301","111,043","113,547","104,331","103,531","100,678","98,682","97,695","95,646","93,283","93,117","94,123","91,554","94,677","96,267","99,671","100,257","101,821","99,550","99,779","99,241","98,974","82,300","83,002","82,476","81,877","79,370","54,665","55,316","72,245","71,275","64,686","62,672",Upgrade
Other Long-Term Liabilities,"-117,778","-117,886","-64,895","-67,019","-27,008","-109,560","-112,700","-112,301","-111,043","-113,547","-104,331","-103,531","-100,678","-98,682","-97,695","-95,646","-93,283","-93,117","-94,123","-91,554","-94,677","-96,267","-99,671","-100,257","-101,821","-99,550","-99,779","-99,241","-98,974","-82,300","-83,002","-82,476","-81,877","-79,370","-54,665","-55,316","-72,245","-71,275","-64,686","-62,672",Upgrade
Total Long-Term Liabilities,"2,923","2,429","49,786","49,821","69,329","2,351",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Upgrade
Total Liabilities,"480,812","467,835","438,549","440,207","452,641","443,854","439,683","433,693","428,217","422,393","410,731","390,880","385,213","389,166","386,924","373,717","366,133","355,294","357,040","350,174","351,599","350,141","369,702","361,497","358,171","334,495","331,423","326,558","324,478","293,630","294,147","291,572","286,237","283,159","277,061","267,619","264,655","260,446","246,650","241,575",Upgrade
Total Debt,"123,624","122,744","116,496","119,081","119,661","114,262","114,965","115,223","114,531","116,895","107,691","106,689","104,233","103,368","102,194","99,907","97,193","97,490","97,640","96,773","99,085","102,587","101,490","102,270","103,956","101,644","101,798","101,413","101,539","84,289","84,911","84,578","83,795","80,209","74,812","74,087","73,223","72,224","65,749","63,953",Upgrade
Debt Growth,3.31%,7.42%,1.33%,3.35%,4.48%,-2.25%,6.75%,8.00%,9.88%,13.09%,5.38%,6.79%,7.24%,6.03%,4.66%,3.24%,-1.91%,-4.97%,-3.79%,-5.37%,-4.69%,0.93%,-0.30%,0.85%,2.38%,20.59%,19.89%,19.90%,21.18%,5.09%,13.50%,14.16%,14.44%,11.06%,13.78%,15.85%,15.77%,15.12%,5.18%,4.61%,Upgrade
Common Stock,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,Upgrade
Retained Earnings,"546,631","511,602","493,438","496,126","539,881","534,421","494,775","484,431","456,337","444,626","408,791","378,654","352,359","402,493","373,334","356,846","342,773","321,112","346,503","327,963","315,952","255,786","224,166","220,099","215,837","211,777","205,491","198,293","193,292","187,703","182,225","172,797","168,784","163,620","159,465","154,848","148,453","143,748","138,758","133,705",Upgrade
Comprehensive Income,"-4,976","-6,591","-8,234","-6,175","-4,428","-4,027","-4,834","-4,219","-4,570","-4,243","-5,190","-5,967","-6,721","-5,243","-5,408","-4,678","-4,727","-5,015","-3,927","-3,808","-2,477","58,571","50,183","46,652","43,070","37,298","29,798","30,777","31,454","33,982","32,203","39,417","38,864","42,732","44,186","45,421","45,049","44,025","34,897","33,565",Upgrade
Shareholders' Equity,"504,554","472,360","455,430","461,229","508,141","506,199","472,480","470,409","447,987","443,164","415,155","393,495","371,565","424,791","397,609","382,544","368,877","348,703","375,606","358,094","347,401","348,296","308,278","300,659","292,851","283,001","269,264","263,025","258,661","255,550","248,283","246,043","241,458","240,170","237,456","234,005","227,612","221,890","208,382","202,016",Upgrade
Total Liabilities and Equity,"997,072","948,452","902,296","909,860","969,506","950,053","912,163","904,102","876,204","865,557","825,886","784,375","756,778","813,957","784,533","756,261","735,010","703,997","732,646","708,268","699,000","698,437","677,980","662,156","651,022","617,496","600,687","589,583","583,139","549,180","542,430","537,615","527,695","523,329","514,517","501,624","492,267","482,336","455,032","443,591",Upgrade
Net Cash / Debt,"6,992","5,841","-7,538","-13,670","-13,403","32,457","34,233","28,835","30,908","21,395","38,032","39,903","33,030","24,629","25,960","22,472","16,975","14,377","6,003","14,326","9,477","13,367","7,810","-2,521","15,410","8,158","7,650","-4,990","-18,678","13,429","8,468","9,233","7,282","10,457","16,289","10,543","4,826","4,747","5,202",498,Upgrade
Net Cash / Debt Growth,-,-82.00%,-,-,-,51.70%,-9.99%,-27.74%,-6.42%,-13.13%,46.50%,77.57%,94.58%,71.31%,332.45%,56.86%,79.12%,7.56%,-23.14%,-,-38.50%,63.85%,2.09%,-,-,-39.25%,-9.66%,-,-,28.42%,-48.01%,-12.43%,50.89%,120.29%,213.13%,2017.07%,-70.65%,-69.77%,-,-,Upgrade
Net Cash Per Share,3.20,2.58,-3.43,-6.20,-6.06,14.40,15.18,12.65,13.44,9.30,15.98,16.50,13.57,10.12,10.60,9.16,6.90,5.84,2.43,5.81,3.84,5.42,3.17,-1.02,6.25,3.31,3.10,-2.02,-7.58,5.45,3.44,3.75,2.95,4.24,6.61,4.27,1.96,1.92,2.11,0.20,Upgrade
Working Capital,"174,457","104,540","100,083","79,984","183,933",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Upgrade
Book Value Per Share,230.95,208.52,206.97,209.09,229.71,224.53,209.57,206.38,194.78,192.69,174.43,162.76,152.64,174.50,162.32,155.98,149.97,141.76,152.36,145.12,140.79,141.16,124.96,121.88,118.72,114.73,109.20,106.68,104.92,103.66,100.72,99.83,97.98,97.45,96.38,94.87,92.30,89.98,84.51,81.94,Upgrade
