Metrics,2023-03-31,2022-12-31,2022-09-30,2022-06-30,2022-03-31,2021-12-31,2021-09-30,2021-06-30,2021-03-31,2020-12-31,2020-09-30,2020-06-30,2020-03-31,2019-12-31,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,+31 Quarters
Total Debt,195.3,196.1,196.8,141,75.7,16.6,17.5,18.4,34.1,39.9,55.9,57.2,16.8,17.8,17.1,17.8,39,20,20,20,20,20,20,20,32,32,32,32,32,32,92,92,92,92,102,102,102,102,112,112,Upgrade
Debt Growth,157.99%,1081.33%,1024.57%,666.30%,121.99%,-58.40%,-68.69%,-67.83%,102.98%,124.16%,226.90%,221.35%,-56.92%,-11.00%,-14.50%,-11.00%,95.00%,-,-,-,-37.50%,-37.50%,-37.50%,-37.50%,-,-,-65.22%,-65.22%,-65.22%,-65.22%,-9.80%,-9.80%,-9.80%,-9.80%,-8.93%,-8.93%,-8.93%,-8.93%,-8.20%,-8.20%,Upgrade
Common Stock,-222.9,-212.5,-212.5,-206.2,-192.3,-186,-179.3,-167.2,-156.2,-150.2,-135.7,-128.8,-100.2,-58.3,-42,-40.5,-27,1.2,1.8,-1,-2.7,-1.9,-5.9,-6.5,-10.4,-11.1,-12,-1,0.2,-4.8,-8.4,-9.7,-13.3,-15.4,-17.19,-18.13,-21.72,-23.91,-24.6,-30.03,Upgrade
Retained Earnings,"1,312.1","1,295.6","1,290.4","1,278.4","1,329.2","1,338.5","1,290.8","1,283","1,263.8","1,247.9","1,191.4","1,167.8","1,115.9","1,158.8","1,134.3","1,108.7","1,075.1","1,030.7","1,011.9",970.8,935,842.2,832.4,815.4,795.4,777.2,744.5,723.5,700.1,682,657.3,634.7,607.5,595.3,568.08,554.78,511.07,502.2,489.92,464.21,Upgrade
Comprehensive Income,-115.1,-138.9,-158.9,-94.7,-27.6,60.6,78.4,87.8,79,115.1,111.7,105,41.6,65.3,68.1,53.3,23.6,-13.7,-22.5,-13.3,-2,107.4,90.6,90.3,82.5,74.5,117.6,122.8,103.4,83.6,77.1,89.5,115.3,106.9,101.7,108.61,98.52,90.42,91.21,87.76,Upgrade
Shareholders' Equity,974.1,944.2,919,977.5,"1,109.3","1,213.1","1,189.9","1,203.6","1,186.6","1,212.8","1,167.4","1,144","1,057.3","1,165.8","1,160.4","1,121.5","1,071.7","1,018.2",991.2,956.5,930.3,947.7,917.1,899.2,867.5,840.6,850.1,845.3,803.7,760.8,726,714.5,709.5,686.8,652.59,645.25,587.86,568.7,556.53,521.94,Upgrade
Total Liabilities and Equity,"3,744","3,716.7","3,708.7","3,685.5","3,753.3","3,783.2","3,801.5","3,836.7","3,864","3,922.6","3,985.1","4,004","3,912.2","4,004.1","4,024.9","3,954.3","3,973.1","3,919.2","3,898.5","3,868.5","3,847.9","3,840.1","3,835.4","3,824.8","3,833.6","3,773.4","3,824.3","3,832.4","3,796.8","3,755.8","3,806.3","3,811.4","3,800.7","3,769.7","3,779.18","3,764.58","3,698.97","3,643.45","3,645.52","3,617.48",Upgrade
Net Cash / Debt,-108.4,-106.7,-48.5,-10.7,55,58.7,78.3,89.4,51.5,120.7,181.7,74.9,157.6,137.4,123.5,88,55.8,82,185,127.3,37.2,54.3,50.5,23,30.7,38.8,54.8,98.6,43,27.1,-32.7,-20.5,-38,22.4,-22.21,-56.59,-41.95,-60.93,-6.1,-10.34,Upgrade
Net Cash / Debt Growth,-,-,-,-,6.80%,-51.37%,-56.91%,19.36%,-67.32%,-12.15%,47.13%,-14.89%,182.44%,67.56%,-33.24%,-30.87%,50.00%,51.01%,266.34%,453.48%,21.17%,39.95%,-7.85%,-76.67%,-28.60%,43.17%,-,-,-,20.98%,-,-,-,-,-,-,-,-,-,-,Upgrade
Book Value Per Share,35.90,34.72,33.66,35.24,40.00,43.38,42.06,42.20,41.77,41.79,39.88,37.66,33.61,36.64,36.36,34.99,32.64,31.04,30.26,29.20,28.44,29.22,28.29,27.86,26.99,26.20,26.21,26.06,24.95,23.72,22.66,22.40,22.53,21.81,20.73,20.57,18.78,18.22,17.95,16.86,Upgrade
