Metrics,2023-03-31,2022-12-31,2022-09-30,2022-06-30,2022-03-31,2021-12-31,2021-09-30,2021-06-30,2021-03-31,2020-12-31,2020-09-30,2020-06-30,2020-03-31,2019-12-31,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,+81 Quarters
Total Long-Term Assets,"216,199","206,729","198,972","195,156","190,685","166,201","161,092","149,373","143,265","130,164","123,924","119,396","114,944","115,720","113,059","111,004","103,394","101,985","93,424","89,186","88,838","88,370","88,066","87,616","78,704","79,661","54,615","53,808","53,448","52,286","51,240","51,675","58,285","58,486","57,217","58,138","47,113","46,673","42,898","40,965",Upgrade
Total Assets,"380,088","364,552","359,784","364,840","344,607","340,389","335,418","333,779","308,879","304,137","301,001","301,311","285,449","282,794","278,955","286,556","263,281","258,859","257,619","258,848","245,497","256,003","249,097","250,312","225,017","224,610","212,524","193,468","181,869","180,098","172,896","174,472","176,683","174,848","169,656","172,384","156,119","153,543","142,348","142,431",Upgrade
Accounts Payable,"15,305","15,354","16,609","19,000","16,085","15,314","14,832","15,163","13,412","12,770","12,509","12,530","9,246","8,811","8,574","9,382","7,544","7,563","8,511","8,617","7,623","7,876","7,069","7,390","6,418","7,860","6,506","7,192","7,132","7,375","6,784","6,683","6,786","7,362","6,960","7,990","5,377","6,146","5,423","5,473",Upgrade
Deferred Revenue,"39,601","39,626","43,889","48,408","36,796","36,769","41,015","44,141","32,714","33,387","36,305","39,180","30,397","31,221","34,026","37,206","28,135","28,084","30,242","32,720","23,955","23,809","24,904","26,656","35,733","34,680","33,588","33,909","25,893","25,031","24,387","25,318","20,198","21,243","22,538","25,158","19,512","19,474","20,214","22,399",Upgrade
Current Debt,"6,245","3,997","3,248","2,749","1,749","4,998","3,249","8,072","8,051","5,387","6,497","3,749","3,748","6,247","3,017","5,516","6,515","3,516","6,497","3,998","3,677","15,912","9,220","10,121","7,786","25,664","14,536","12,904","5,498","3,750","10,748","7,484","4,224","10,048","5,248","2,000","2,000","2,300","3,300","2,999",Upgrade
Other Current Liabilities,"24,540","22,741","23,643","24,925","22,809","20,429","21,432","21,281","18,016","15,942","14,745","16,851","15,316","13,361","12,501","17,316","11,667","11,155","11,027","13,153","10,878","10,502","10,422","11,578","2,068","2,583","4,180","5,352","5,831","6,487","7,480","10,162","9,540","8,762","9,948","10,477","7,014","5,822","5,686","6,546",Upgrade
Total Current Liabilities,"85,691","81,718","87,389","95,082","77,439","77,510","80,528","88,657","72,193","67,486","70,056","72,310","58,707","59,640","58,118","69,420","53,861","50,318","56,277","58,488","46,133","58,099","51,615","55,745","52,005","70,787","58,810","59,357","44,354","42,643","49,399","49,647","40,748","47,415","44,694","45,625","33,903","33,742","34,623","37,417",Upgrade
Long-Term Debt,"54,277","56,117","57,034","58,521","59,534","59,034","60,089","59,703","59,279","64,011","64,808","67,249","70,110","70,533","73,137","72,850","72,557","75,336","75,385","77,810","79,231","78,988","82,023","81,445","76,222","59,306","60,154","40,557","40,896","40,679","27,819","27,808","27,644","18,260","18,472","20,645","20,679","20,676","12,632","12,601",Upgrade
Other Long-Term Liabilities,"45,437","43,581","41,795","44,695","44,710","43,835","42,823","43,431","42,902","42,404","42,745","43,448","42,131","42,512","41,639","41,956","41,999","41,077","39,990","39,832","40,894","40,556","25,812","25,411","27,061","25,708","23,188","21,557","21,813","19,996","18,233","16,934","18,159","17,294","16,320","16,330","14,113","14,025","13,452","13,469",Upgrade
Total Long-Term Liabilities,"99,714","99,698","98,829","103,216","104,244","102,869","102,912","103,134","102,181","106,415","107,553","110,697","112,241","113,045","114,776","114,806","114,556","116,413","115,375","117,642","120,125","119,544","107,835","106,856","103,283","85,014","83,342","62,114","62,709","60,675","46,052","44,742","45,803","35,554","34,792","36,975","34,792","34,701","26,084","26,070",Upgrade
Total Liabilities,"185,405","181,416","186,218","198,298","181,683","180,379","183,440","191,791","174,374","173,901","177,609","183,007","170,948","172,685","172,894","184,226","168,417","166,731","171,652","176,130","166,258","177,643","159,450","162,601","155,288","155,801","142,152","121,471","107,063","103,318","95,451","94,389","86,551","82,969","79,486","82,600","68,695","68,443","60,707","63,487",Upgrade
Total Debt,"60,522","60,114","60,282","61,270","61,283","64,032","63,338","67,775","67,330","69,398","71,305","70,998","73,858","76,780","76,154","78,366","79,072","78,852","81,882","81,808","82,908","94,900","91,243","91,566","84,008","84,970","74,690","53,461","46,394","44,429","38,567","35,292","31,868","28,308","23,720","22,645","22,679","22,976","15,932","15,600",Upgrade
Debt Growth,-1.24%,-6.12%,-4.82%,-9.60%,-8.98%,-7.73%,-11.17%,-4.54%,-8.84%,-9.61%,-6.37%,-9.40%,-6.59%,-2.63%,-7.00%,-4.21%,-4.63%,-16.91%,-10.26%,-10.66%,-1.31%,11.69%,22.16%,71.28%,81.08%,91.25%,93.66%,51.48%,45.58%,56.95%,62.59%,55.85%,40.52%,23.21%,48.88%,45.16%,59.77%,61.94%,33.32%,30.61%,Upgrade
Common Stock,"92,093","90,225","88,535","86,939","85,767","84,528","83,751","83,111","82,308","81,896","81,089","80,552","79,813","79,625","78,882","78,520","77,791","77,556","71,303","71,223","70,418","70,192","69,419","69,315","68,554","68,177","67,747","68,178","68,012","68,279","68,093","68,465","68,475","68,765","68,362","68,366","67,803","67,476","67,230","67,306",Upgrade
Retained Earnings,"108,234","99,368","92,374","84,281","79,633","75,045","66,944","57,055","50,735","44,973","39,193","34,566","32,012","30,739","27,240","24,150","18,338","16,585","17,279","13,682","9,974","8,567","19,702","17,769",531,120,944,"2,282","4,954","6,728","7,614","9,096","18,186","19,731","18,051","17,710","16,289","14,347","11,680","9,895",Upgrade
Comprehensive Income,"-5,644","-6,457","-7,343","-4,678","-2,476",437,"1,283","1,822","1,462","3,367","3,110","3,186","2,676",-255,-61,-340,"-1,265","-2,013","-2,615","-2,187","-1,153",-399,526,627,644,512,"1,681","1,537","1,840","1,773","1,738","2,522","3,471","3,383","3,757","3,708","3,332","3,277","2,731","1,743",Upgrade
Shareholders' Equity,"194,683","183,136","173,566","166,542","162,924","160,010","151,978","141,988","134,505","130,236","123,392","118,304","114,501","110,109","106,061","102,330","94,864","92,128","85,967","82,718","79,239","78,360","89,647","87,711","69,729","68,809","70,372","71,997","74,806","76,780","77,445","80,083","90,132","91,879","90,170","89,784","87,424","85,100","81,641","78,944",Upgrade
Net Cash / Debt,"43,905","39,394","46,980","43,487","43,410","61,337","67,277","62,559","58,077","62,570","66,672","65,529","63,768","57,473","60,482","55,453","52,546","48,810","53,998","51,960","49,362","47,880","47,228","41,415","42,010","37,811","62,242","59,779","59,158","58,211","60,788","61,234","63,570","61,941","65,473","63,064","65,746","60,968","64,740","61,422",Upgrade
Net Cash / Debt Growth,1.14%,-35.77%,-30.17%,-30.49%,-25.25%,-1.97%,0.91%,-4.53%,-8.92%,8.87%,10.23%,18.17%,21.36%,17.75%,12.01%,6.72%,6.45%,1.94%,14.33%,25.46%,17.50%,26.63%,-24.12%,-30.72%,-28.99%,-35.04%,2.39%,-2.38%,-6.94%,-6.02%,-7.16%,-2.90%,-3.31%,1.60%,1.13%,2.67%,9.05%,12.65%,18.37%,20.21%,Upgrade
Net Cash Per Share,5.88,5.27,6.28,5.80,5.76,8.12,8.89,8.25,7.64,8.22,8.73,8.56,8.31,7.47,7.84,7.17,6.79,6.28,6.95,6.68,6.33,6.21,6.06,5.30,5.38,4.83,7.90,7.54,7.41,7.23,7.52,7.53,7.72,7.47,7.84,7.54,7.86,7.26,7.68,7.26,Upgrade
Working Capital,"78,198","76,105","73,423","74,602","76,483","96,678","93,798","95,749","93,421","106,487","107,021","109,605","111,798","107,434","107,778","106,132","106,026","106,556","107,918","111,174","110,526","109,534","109,416","106,951","94,308","74,162","99,099","80,303","84,067","85,169","72,257","73,150","77,650","68,947","67,745","68,621","75,103","73,128","64,827","64,049",Upgrade
Book Value Per Share,26.16,24.58,23.28,22.29,21.74,21.32,20.23,18.87,17.84,17.24,16.31,15.60,15.06,14.45,13.89,13.37,12.37,11.98,11.20,10.77,10.29,10.16,11.63,11.37,9.03,8.87,9.04,9.18,9.47,9.64,9.69,9.93,11.04,11.17,10.93,10.89,10.55,10.22,9.79,9.46,Upgrade
