Metrics,2023-03-31,2022-12-31,2022-09-30,2022-06-30,2022-03-31,2021-12-31,2021-09-30,2021-06-30,2021-03-31,2020-12-31,2020-09-30,2020-06-30,2020-03-31,2019-12-31,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,+70 Quarters
Total Long-Term Assets,"12,109","11,981","12,047","12,553","12,946","12,885","13,076","13,304","13,270","13,430","13,110","13,005","12,937","12,929","12,850","13,062","13,216","12,050","12,254","12,357","12,732","12,411","11,657","11,587","11,589","13,469","12,781","12,892","12,772","13,318","13,286","13,548","13,390","13,949","14,072","14,065","13,904","13,921","13,731","13,669",Upgrade
Total Assets,"34,253","32,704","31,223","34,720","33,491","31,917","31,816","34,580","32,175","32,114","31,359","31,995","30,282","29,405","28,167","29,807","29,135","26,422","25,602","27,217","27,847","26,088","25,924","27,189","26,982","26,615","25,252","26,693","26,813","26,883","27,206","29,203","28,389","29,772","28,827","31,776","30,077","30,251","29,305","30,062",Upgrade
Accounts Payable,"1,681","2,114","1,798","1,728","1,728","2,192","1,995","1,692","1,628","2,016","1,608","1,488","1,549","1,939","1,499","1,369","1,479","1,943","1,600","1,447","1,545","1,961","1,588","1,423","1,332","1,604","1,477","1,373","1,420","1,772","1,447","1,368","1,391","1,805","1,528","1,498","1,499","1,931","1,523","1,423",Upgrade
Current Debt,775,945,711,739,599,"1,164",150,13,0,448,472,782,"1,884",712,"1,148",844,426,251,741,799,403,299,305,292,667,336,250,251,695,562,"1,327","1,237",966,783,660,799,"1,077",703,"1,206",427,Upgrade
Other Current Liabilities,"18,139","17,247","16,179","18,610","16,862","15,717","15,365","17,222","15,195","14,969","14,790","15,113","13,678","12,920","12,204","13,268","12,632","11,102","10,302","11,597","11,710","10,495","10,581","11,660","10,971","10,555","9,639","11,073","10,678","10,751","10,767","12,234","11,759","12,426","11,668","13,743","13,005","12,777","12,462","13,345",Upgrade
Total Current Liabilities,"20,595","20,306","18,688","21,077","19,189","19,073","17,510","18,927","16,823","17,433","16,870","17,383","17,111","15,571","14,851","15,481","14,537","13,296","12,643","13,843","13,658","12,755","12,474","13,375","12,970","12,495","11,366","12,697","12,793","13,085","13,541","14,839","14,116","15,014","13,856","16,040","15,581","15,411","15,191","15,195",Upgrade
Long-Term Debt,"11,258","10,518","10,783","10,357","10,421","9,000","9,067","8,113","8,112","8,178","8,161","8,176","7,137","7,571","7,042","7,702","6,968","5,993","5,665","5,659","5,697","5,667","5,662","5,631","5,610","5,869","5,910","5,907","5,902","5,138","4,799","4,824","4,710","4,799","4,840","5,155","3,669","3,686","3,352","4,012",Upgrade
Other Long-Term Liabilities,"2,342","2,309","2,422","2,498","2,590","2,686","2,940","2,973","2,879","2,920","2,708","2,741","2,774","2,814","2,713","2,711","2,768","2,914","2,966","3,097","3,107","3,018","2,541","2,630","2,576","2,719","2,482","2,528","2,771","2,601","2,924","3,084","3,132","3,328","2,859","2,822","2,821","2,959","3,172","3,237",Upgrade
Total Long-Term Liabilities,"13,600","12,827","13,205","12,855","13,011","11,686","12,007","11,086","10,991","11,098","10,869","10,917","9,911","10,385","9,755","10,413","9,736","8,907","8,631","8,756","8,804","8,685","8,203","8,261","8,186","8,588","8,392","8,435","8,673","7,739","7,723","7,908","7,842","8,127","7,699","7,977","6,490","6,645","6,524","7,249",Upgrade
Total Liabilities,"34,195","33,133","31,893","33,932","32,200","30,759","29,517","30,013","27,814","28,531","27,739","28,300","27,022","25,956","24,606","25,894","24,273","22,203","21,274","22,599","22,462","21,440","20,677","21,636","21,156","21,083","19,758","21,132","21,466","20,824","21,264","22,747","21,958","23,141","21,555","24,017","22,071","22,056","21,715","22,444",Upgrade
Total Debt,"12,033","11,463","11,494","11,096","11,020","10,164","9,217","8,126","8,112","8,626","8,633","8,958","9,021","8,283","8,190","8,546","7,394","6,244","6,406","6,458","6,100","5,966","5,967","5,923","6,277","6,205","6,160","6,158","6,597","5,700","6,126","6,061","5,676","5,582","5,500","5,954","4,746","4,389","4,558","4,439",Upgrade
Debt Growth,9.19%,12.78%,24.70%,36.55%,35.85%,17.83%,6.76%,-9.29%,-10.08%,4.14%,5.41%,4.82%,22.00%,32.66%,27.85%,32.33%,21.21%,4.66%,7.36%,9.03%,-2.82%,-3.85%,-3.13%,-3.82%,-4.85%,8.86%,0.56%,1.60%,16.23%,2.11%,11.38%,1.80%,19.60%,27.18%,20.67%,34.13%,3.81%,5.38%,3.54%,-1.14%,Upgrade
Common Stock,"6,862","6,866","6,774","6,671","6,629","6,626","6,531","6,383","6,350","6,314","6,218","6,146","6,123","6,154","6,086","6,004","5,960","5,967","5,852","5,774","5,745","5,777","5,673","5,590","5,570","5,580","5,525","5,437","5,391","5,412","5,321","5,229","5,180","5,100","5,015","4,936","4,863","4,788","4,663","4,563",Upgrade
Retained Earnings,"-2,388","-2,772","-2,638","-1,727","-1,609","-1,694",-445,"1,823","1,801","1,042","1,423","1,751","1,455","1,254","1,436","1,669","2,555","2,093","2,042","2,295","2,747","2,302","2,914","3,574","3,934","3,807","3,702","3,784","3,600","4,013","4,015","4,405","4,612","4,605","4,718","4,982","5,403","5,731","5,507","5,805",Upgrade
Comprehensive Income,"-4,544","-4,623","-4,919","-4,260","-3,843","-3,871","-3,877","-3,744","-3,891","-3,861","-4,099","-4,296","-4,409","-4,033","-4,030","-3,837","-3,740","-3,909","-3,632","-3,524","-3,191","-3,496","-3,412","-3,677","-3,750","-3,912","-3,793","-3,722","-3,710","-3,423","-3,453","-3,236","-3,427","-3,134","-2,518","-2,218","-2,320","-2,374","-2,636","-2,809",Upgrade
Shareholders' Equity,-70,-529,-783,684,"1,177","1,061","2,209","4,462","4,260","3,495","3,542","3,601","3,169","3,375","3,492","3,836","4,775","4,151","4,262","4,545","5,301","4,583","5,175","5,487","5,754","5,475","5,434","5,499","5,281","6,002","5,883","6,398","6,365","6,571","7,215","7,700","7,946","8,145","7,534","7,559",Upgrade
Total Liabilities and Equity,"34,125","32,604","31,110","34,616","33,377","31,820","31,726","34,475","32,074","32,026","31,281","31,901","30,191","29,331","28,098","29,730","29,048","26,354","25,536","27,144","27,763","26,023","25,852","27,123","26,910","26,558","25,192","26,631","26,747","26,826","27,147","29,145","28,323","29,712","28,770","31,717","30,017","30,201","29,249","30,003",Upgrade
Net Cash / Debt,"-10,742","-10,321","-10,551","-10,113","-9,970","-9,328","-8,298","-6,746","-7,119","-7,434","-7,364","-7,547","-8,161","-7,355","-7,411","-7,730","-6,660","-5,416","-5,755","-5,798","-5,385","-4,681","-3,578","-2,493","-5,644","-5,489","-5,214","-5,469","-5,545","-4,960","-5,343","-5,210","-4,955","-4,814","-4,901","-5,228","-4,068","-3,389","-3,832","-3,866",Upgrade
Net Cash Per Share,-51.87,-49.38,-49.63,-47.10,-46.07,-42.15,-36.81,-29.59,-31.21,-32.22,-31.54,-32.31,-34.80,-31.07,-31.00,-31.84,-27.33,-22.12,-23.43,-23.44,-21.52,-18.42,-13.91,-9.50,-21.14,-20.47,-19.34,-20.27,-20.26,-17.87,-18.83,-18.17,-17.26,-16.40,-16.55,-17.33,-13.24,-10.88,-12.25,-12.19,Upgrade
Working Capital,"1,549",417,488,"1,090","1,356",-41,"1,230","2,349","2,082","1,251","1,379","1,607",234,905,466,"1,264","1,382","1,076",705,"1,017","1,457",922,"1,793","2,227","2,423",651,"1,105","1,104","1,248",480,379,816,883,809,899,"1,671",592,919,383,"1,198",Upgrade
Book Value Per Share,-0.34,-2.55,-3.71,3.21,5.47,4.84,9.80,19.66,18.76,15.25,15.23,15.47,13.59,14.38,14.74,15.94,19.71,17.14,17.47,18.48,21.33,18.24,20.25,20.91,21.73,20.65,20.31,20.52,19.44,21.94,20.94,22.49,22.40,22.84,24.68,25.80,26.18,26.62,24.34,24.10,Upgrade
