Metrics,2023-03-31,2022-12-31,2022-09-30,2022-06-30,2022-03-31,2021-12-31,2021-09-30,2021-06-30,2021-03-31,2020-12-31,2020-09-30,2020-06-30,2020-03-31,2019-12-31,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,+47 Quarters
Total Long-Term Assets,"15,960","15,934","15,940","16,139","16,429","16,482","16,691","17,699","17,760","18,230","18,123","18,188","18,177","18,389","18,303","16,833","16,873","15,965","16,285","16,324","16,606","16,597","16,581","16,541","16,437","16,461","17,068","17,179","17,450","6,336","5,479","5,373","4,777","4,582","4,384","4,479","4,383","4,339","4,309","4,264",Upgrade
Total Assets,"31,906","31,769","30,991","32,509","32,841","34,970","37,282","38,267","38,632","38,531","38,037","38,110","37,727","35,426","35,703","35,166","35,893","32,385","33,041","34,213","34,212","32,458","32,272","32,774","32,232","30,253","31,801","32,409","33,029","18,839","17,813","18,319","16,105","15,421","15,208","16,551","15,828","14,800","15,323","15,938",Upgrade
Deferred Revenue,"1,485","1,915","1,640","1,534","1,398","1,926","1,829","1,782","1,526","2,098","1,733","1,504","1,329","1,784","1,521","1,444","1,240","1,647","1,465","1,357","1,239","1,711","1,472","1,311","1,203","1,481","1,282","1,221","1,109",752,520,443,408,619,481,418,371,586,489,414,Upgrade
Current Debt,377,376,376,137,741,763,794,"1,262",618,"1,123","1,116",669,848,480,635,341,345,186,186,85,85,85,85,85,120,508,519,528,"1,144",988,323,468,168,167,165,15,15,15,17,17,Upgrade
Other Current Liabilities,"13,027","12,488","12,106","13,021","12,775","12,035","15,993","16,130","16,876","16,111","16,371","16,846","16,447","13,806","14,580","15,419","16,069","13,468","13,904","14,940","14,480","12,959","12,999","13,633","13,262","11,381","12,416","12,668","13,003","11,061","11,038","11,584","9,972","9,425","9,359","10,551","9,890","8,873","9,629","10,334",Upgrade
Total Current Liabilities,"14,889","14,779","14,122","14,692","14,914","14,724","18,616","19,174","19,020","19,332","19,220","19,019","18,624","16,070","16,736","17,204","17,654","15,301","15,555","16,382","15,804","14,755","14,556","15,029","14,585","13,370","14,217","14,417","15,256","12,801","11,881","12,495","10,548","10,211","10,005","10,984","10,276","9,474","10,135","10,765",Upgrade
Long-Term Debt,"5,082","5,091","5,078","5,365","4,690","4,708","4,793","4,833","5,489","5,581","5,556","5,974","6,091","6,265","6,338","5,225","5,479","4,389","4,498","4,589","4,507","4,450","4,493","4,097","3,975","3,357","3,267","3,281","2,767","2,278","2,248","2,052","2,137","2,130","2,148","2,302","2,307","2,311","2,315","2,326",Upgrade
Other Long-Term Liabilities,"1,759","1,806","1,878","2,035","2,162","2,230","2,440","2,545","2,549","2,686","2,641","2,661","2,623","2,722","2,598","2,505","2,518","2,698","2,798","2,868","3,071","2,976","3,142","3,204","3,215","3,292","3,363","3,471","3,649","1,347","1,146","1,231","1,048","1,014",782,803,773,772,826,847,Upgrade
Total Long-Term Liabilities,"6,841","6,897","6,956","7,400","6,852","6,938","7,233","7,378","8,038","8,267","8,197","8,635","8,714","8,987","8,936","7,730","7,997","7,087","7,296","7,457","7,578","7,426","7,635","7,301","7,190","6,649","6,630","6,752","6,416","3,625","3,394","3,283","3,185","3,144","2,930","3,105","3,080","3,083","3,141","3,173",Upgrade
Total Liabilities,"21,730","21,676","21,078","22,092","21,766","21,662","25,849","26,552","27,058","27,599","27,417","27,654","27,338","25,057","25,672","24,934","25,651","22,388","22,851","23,839","23,382","22,181","22,191","22,330","21,775","20,019","20,847","21,169","21,672","16,426","15,275","15,778","13,733","13,355","12,935","14,089","13,356","12,557","13,276","13,938",Upgrade
Total Debt,"5,459","5,467","5,454","5,502","5,431","5,471","5,587","6,095","6,107","6,704","6,672","6,643","6,939","6,745","6,973","5,566","5,824","4,575","4,684","4,674","4,592","4,535","4,578","4,182","4,095","3,865","3,786","3,809","3,911","3,266","2,571","2,520","2,305","2,297","2,313","2,317","2,322","2,326","2,332","2,343",Upgrade
Debt Growth,0.52%,-0.07%,-2.38%,-9.73%,-11.07%,-18.39%,-16.26%,-8.25%,-11.99%,-0.61%,-4.32%,19.35%,19.14%,47.43%,48.87%,19.08%,26.83%,0.88%,2.32%,11.76%,12.14%,17.34%,20.92%,9.79%,4.70%,18.34%,47.26%,51.15%,69.67%,42.19%,11.15%,8.76%,-0.73%,-1.25%,-0.81%,-1.11%,-3.33%,-1.15%,-1.98%,-2.82%,Upgrade
Common Stock,"10,890","10,873","10,852","10,852","10,823","10,801","10,783","10,782","10,762","10,745","10,721","10,710","10,700","10,684","10,664","10,641","10,627","10,612","10,574","10,563","10,545","10,535","10,461","10,637","10,625","10,497","10,533","10,492","10,433","1,669","1,670","1,647","1,581","1,521","1,472","1,440","1,375","1,313","1,255","1,204",Upgrade
Retained Earnings,"1,774","1,764","1,706","1,971","2,423","4,645","2,969","3,166","3,075","2,434","2,047","2,015","2,009","1,792","1,336","1,442","1,439","1,201","1,102","1,270","1,557","1,104","1,130","1,402","1,561","1,452","1,455","1,739","1,771","1,597","1,677","1,618","1,669","1,530","1,521","1,664","1,752","1,595","1,577","1,653",Upgrade
Comprehensive Income,"-2,568","-2,621","-2,720","-2,486","-2,242","-2,186","-2,359","-2,278","-2,311","-2,359","-2,253","-2,390","-2,446","-2,227","-2,113","-1,993","-1,974","-1,961","-1,627","-1,605","-1,430","-1,513","-1,676","-1,776","-1,908","-1,884","-1,221","-1,181","-1,053","-1,037",-954,-872,-952,"-1,066",-735,-660,-685,-693,-808,-880,Upgrade
Shareholders' Equity,"10,096","10,016","9,838","10,337","11,004","13,260","11,393","11,670","11,526","10,820","10,515","10,335","10,263","10,249","9,887","10,090","10,092","9,852","10,049","10,228","10,672","10,126","9,915","10,263","10,278","10,065","10,767","11,050","11,151","2,229","2,393","2,393","2,298","1,985","2,258","2,444","2,442","2,215","2,024","1,977",Upgrade
Total Liabilities and Equity,"31,826","31,692","30,916","32,429","32,770","34,922","37,242","38,222","38,584","38,419","37,932","37,989","37,601","35,306","35,559","35,024","35,743","32,240","32,900","34,067","34,054","32,307","32,106","32,593","32,053","30,084","31,614","32,219","32,823","18,655","17,668","18,171","16,031","15,340","15,193","16,533","15,798","14,772","15,300","15,915",Upgrade
Net Cash / Debt,"-4,324","-4,205","-3,958","-3,582","-3,233",-985,"-3,425","-3,878","-4,147","-4,665","-5,025","-5,556","-6,041","-5,858","-6,106","-4,754","-4,832","-3,542","-3,753","-3,763","-3,638","-3,505","-3,666","-3,330","-3,194","-2,995","-3,019","-2,860","-2,957","-2,734","-2,105","-2,037","-1,802","-1,662","-1,657","-1,609","-1,588","-1,530","-1,709","-1,840",Upgrade
Working Capital,"1,057","1,056",929,"1,678","1,498","3,764","1,975","1,394","1,852",969,694,903,926,967,664,"1,129","1,366","1,119","1,201","1,507","1,802","1,106","1,135","1,204","1,210",422,516,813,323,-298,453,451,780,628,819,"1,088","1,169",987,879,909,Upgrade
Book Value Per Share,94.73,92.54,89.46,92.72,93.46,106.42,88.29,90.48,89.37,83.94,81.60,80.28,79.73,79.71,76.65,78.07,78.17,75.82,76.84,77.58,80.72,76.69,73.83,75.91,75.84,73.60,77.99,79.82,80.70,32.77,35.28,35.35,33.92,29.69,33.53,36.20,36.13,33.01,30.43,30.08,Upgrade
