Metrics,2023-03-31,2022-12-31,2022-09-30,2022-06-30,2022-03-31,2021-12-31,2021-09-30,2021-06-30,2021-03-31,2020-12-31,2020-09-30,2020-06-30,2020-03-31,2019-12-31,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,+54 Quarters
Cash & Equivalents,430,524,352,484,517,422,332,430,812,"2,782",617,741,"1,044",362,333,363,539,586,376,356,429,399,551,374,464,418,276,366,352,357,308,341,347,476,313,353,468,482,381,461,Upgrade
Short-Term Investments,197,181,129,161,225,208,185,235,215,195,177,206,254,291,201,259,220,268,202,313,224,235,207,300,220,245,238,255,259,201,193,264,194,174,169,203,197,189,190,170,Upgrade
Cash & Cash Equivalents,627,705,481,645,742,630,517,665,"1,027","2,977",794,947,"1,298",653,534,622,759,854,578,669,653,634,758,674,684,663,514,621,611,558,501,605,541,650,482,556,665,671,571,631,Upgrade
Cash Growth,-15.50%,11.90%,-6.96%,-3.01%,-27.75%,-78.84%,-34.89%,-29.78%,-20.88%,355.90%,48.69%,52.25%,71.01%,-23.54%,-7.61%,-7.03%,16.23%,34.70%,-23.75%,-0.74%,-4.53%,-4.37%,47.47%,8.53%,11.95%,18.82%,2.59%,2.64%,12.94%,-14.15%,3.94%,8.81%,-18.65%,-3.13%,-15.59%,-11.89%,-25.45%,-16.65%,-15.53%,-12.72%,Upgrade
Receivables,666,677,638,652,621,588,552,559,574,566,504,523,568,422,399,415,447,384,356,405,486,356,320,392,467,429,349,399,333,316,278,323,344,389,370,395,434,393,372,362,Upgrade
Other Current Assets,"7,247","7,222","9,732","8,921","6,815","6,205","4,427","3,793","4,053","4,117","3,512","3,246","3,404","3,215","2,566","3,326","3,530","5,132","4,523","4,653","4,499","4,520","4,368","3,855","3,796","3,468","3,483","3,576","3,778","2,386","2,381","2,518","2,803","2,361","2,705","2,767","2,420","2,099","2,129","1,617",Upgrade
Total Current Assets,"8,540","8,604","10,851","10,218","8,178","7,423","5,496","5,017","5,654","7,660","4,810","4,716","5,270","4,290","3,499","4,363","4,736","6,370","5,457","5,727","5,638","5,510","5,446","4,921","4,947","4,560","4,346","4,596","4,722","3,260","3,160","3,446","3,688","3,400","3,557","3,718","3,519","3,163","3,072","2,610",Upgrade
"Property, Plant & Equipment",956,976,966,976,981,875,878,876,878,856,822,801,699,730,707,755,748,376,371,370,384,400,379,384,376,362,342,332,326,323,305,295,281,292,288,280,266,268,249,227,Upgrade
Long-Term Investments,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,Upgrade
Goodwill and Intangibles,"10,648","10,680","10,529","10,821","11,089","11,246","11,395","11,528","11,475","9,105","8,818","8,703","8,526","8,615","8,471","8,686","8,709","8,663","8,697","8,706","8,981","9,054","8,245","8,339","8,152","8,121","8,946","9,007","7,748","7,354","7,402","7,478","7,345","7,615","8,015","8,381","8,535","8,572","8,600","8,431",Upgrade
Other Long-Term Assets,631,608,595,581,575,571,628,562,483,358,381,339,303,289,303,328,310,291,330,338,787,390,"1,002","1,016","1,015","1,107","1,174","1,164",921,924,903,885,928,764,832,737,658,574,565,660,Upgrade
Total Long-Term Assets,"12,235","12,264","12,090","12,378","12,645","12,692","12,901","12,966","12,836","10,319","10,021","9,843","9,528","9,634","9,481","9,769","9,767","9,330","9,398","9,414","10,152","9,844","9,626","9,739","9,543","9,590","10,462","10,503","8,995","8,601","8,610","8,658","8,554","8,671","9,135","9,398","9,459","9,414","9,414","9,343",Upgrade
Total Assets,"20,775","20,868","22,941","22,596","20,823","20,115","18,397","17,983","18,490","17,979","14,831","14,559","14,798","13,924","12,980","14,132","14,503","15,700","14,855","15,141","15,790","15,354","15,072","14,660","14,490","14,150","14,808","15,099","13,717","11,861","11,770","12,104","12,242","12,071","12,692","13,116","12,978","12,577","12,486","11,953",Upgrade
Accounts Payable,308,428,251,350,239,247,180,340,314,399,208,447,344,280,180,319,287,307,197,399,365,305,199,318,268,283,186,332,255,256,198,335,289,313,208,342,301,310,274,397,Upgrade
Deferred Revenue,664,357,415,512,619,329,380,451,519,235,290,351,416,211,267,333,402,194,348,406,492,287,361,426,486,333,407,474,492,327,375,439,492,392,412,462,498,294,339,368,Upgrade
Current Debt,347,664,799,"1,020","1,098","1,018",480,221,435,0,0,0,"1,146",391,539,467,"1,239",875,808,768,960,480,154,494,379,0,20,0,0,0,20,0,0,0,0,0,430,45,45,138,Upgrade
Other Current Liabilities,"7,385","7,386","9,870","8,989","6,895","6,278","4,555","3,883","4,288","4,290","3,663","3,451","3,544","3,345","2,706","3,412","3,713","5,194","4,446","4,575","4,219","4,162","4,009","3,749","3,753","3,466","3,441","3,502","3,682","2,337","2,259","2,372","2,659","2,275","2,574","2,620","2,349","2,151","2,049","1,513",Upgrade
Total Current Liabilities,"8,704","8,835","11,335","10,871","8,851","7,872","5,595","4,895","5,556","4,924","4,161","4,249","5,450","4,227","3,692","4,531","5,641","6,570","5,799","6,148","6,036","5,234","4,723","4,987","4,886","4,082","4,054","4,308","4,429","2,920","2,852","3,146","3,440","2,980","3,194","3,424","3,578","2,800","2,707","2,416",Upgrade
Long-Term Debt,"5,204","5,187","5,029","5,166","5,278","5,198","5,845","5,877","5,861","5,930","3,968","3,885","3,272","3,327","3,266","3,365","2,685","2,956","3,072","3,079","3,155","3,727","3,589","3,058","3,242","3,603","3,689","3,731","2,565","2,364","2,415","2,281","2,306","2,297","2,345","2,408","2,084","2,589","2,673","2,647",Upgrade
Other Long-Term Liabilities,688,682,693,708,672,640,602,540,739,689,688,668,678,731,695,685,683,725,382,372,874,513,"1,025","1,039","1,010","1,035","1,311","1,343","1,026",968,957,961,951,"1,000","1,035","1,077","1,076","1,004","1,050","1,027",Upgrade
Total Long-Term Liabilities,"5,892","5,869","5,722","5,874","5,950","5,838","6,447","6,417","6,600","6,619","4,656","4,553","3,950","4,058","3,961","4,050","3,368","3,681","3,454","3,451","4,029","4,240","4,614","4,097","4,252","4,638","5,000","5,074","3,591","3,332","3,372","3,242","3,257","3,297","3,380","3,485","3,160","3,593","3,723","3,674",Upgrade
Total Liabilities,"14,596","14,704","17,057","16,745","14,801","13,710","12,042","11,312","12,156","11,543","8,817","8,802","9,400","8,285","7,653","8,581","9,009","10,251","9,253","9,599","10,065","9,474","9,337","9,084","9,138","8,720","9,054","9,382","8,020","6,252","6,224","6,388","6,697","6,277","6,574","6,909","6,738","6,393","6,430","6,090",Upgrade
Total Debt,"5,551","5,851","5,828","6,186","6,376","6,216","6,325","6,098","6,296","5,930","3,968","3,885","4,418","3,718","3,805","3,832","3,924","3,831","3,880","3,847","4,115","4,207","3,743","3,552","3,621","3,603","3,709","3,731","2,565","2,364","2,435","2,281","2,306","2,297","2,345","2,408","2,514","2,634","2,718","2,785",Upgrade
Debt Growth,-12.94%,-5.87%,-7.86%,1.44%,1.27%,4.82%,59.40%,56.96%,42.51%,59.49%,4.28%,1.38%,12.59%,-2.95%,-1.93%,-0.39%,-4.64%,-8.94%,3.66%,8.31%,13.64%,16.76%,0.92%,-4.80%,41.17%,52.41%,52.32%,63.57%,11.23%,2.92%,3.84%,-5.27%,-8.27%,-12.79%,-13.72%,-13.54%,27.87%,33.30%,36.86%,39.53%,Upgrade
Common Stock,762,935,903,878,"1,023","1,517","1,560","2,014","1,992","2,173","2,159","2,168","2,165","2,298","2,259","2,388","2,407","2,421","2,387","2,424","2,639","2,779","2,773","2,788","2,744","2,930","2,879","2,898","2,858","2,902","2,929","3,155","3,151","3,183","3,211","3,213","3,278","3,275","3,249","3,236",Upgrade
Retained Earnings,"7,411","7,207","7,064","6,869","6,660","6,465","6,296","6,098","5,845","5,628","5,484","5,301","5,140","5,027","4,901","4,829","4,732","4,558","4,399","4,309","4,146","3,963","3,787","3,680","3,595","3,479","3,757","3,679","3,609","3,571","3,464","3,366","3,276","3,292","3,231","3,134","3,032","2,976","2,857","2,765",Upgrade
Comprehensive Income,"-2,006","-1,991","-2,092","-1,905","-1,670","-1,587","-1,511","-1,452","-1,505","-1,368","-1,632","-1,715","-1,909","-1,686","-1,833","-1,666","-1,645","-1,530","-1,184","-1,191","-1,060",-862,-825,-892,-987,-979,-882,-860,-770,-864,-847,-805,-883,-682,-325,-142,-71,-67,-51,-139,Upgrade
Shareholders' Equity,"6,167","6,151","5,875","5,842","6,013","6,395","6,345","6,660","6,332","6,433","6,011","5,754","5,396","5,639","5,327","5,551","5,494","5,449","5,602","5,542","5,725","5,880","5,735","5,576","5,352","5,430","5,754","5,717","5,697","5,609","5,546","5,716","5,544","5,793","6,117","6,205","6,239","6,184","6,055","5,862",Upgrade
Total Liabilities and Equity,"20,763","20,855","22,932","22,587","20,814","20,105","18,387","17,972","18,488","17,976","14,828","14,556","14,796","13,924","12,980","14,132","14,503","15,700","14,855","15,141","15,790","15,354","15,072","14,660","14,490","14,150","14,808","15,099","13,717","11,861","11,770","12,104","12,241","12,070","12,691","13,114","12,977","12,577","12,485","11,952",Upgrade
Net Cash / Debt,"-4,924","-5,146","-5,347","-5,541","-5,634","-5,586","-5,808","-5,433","-5,269","-2,953","-3,174","-2,938","-3,120","-3,065","-3,271","-3,210","-3,165","-2,977","-3,302","-3,178","-3,462","-3,573","-2,985","-2,878","-2,937","-2,940","-3,195","-3,110","-1,954","-1,806","-1,934","-1,676","-1,765","-1,647","-1,863","-1,852","-1,849","-1,963","-2,147","-2,154",Upgrade
Working Capital,-164,-231,-484,-653,-673,-449,-99,122,98,"2,736",649,467,-180,63,-193,-168,-905,-200,-342,-421,-398,276,723,-66,61,478,292,288,293,340,308,300,248,420,363,294,-59,363,365,194,Upgrade
Book Value Per Share,12.61,12.52,11.96,11.82,12.19,12.75,12.65,13.53,12.81,13.07,12.20,11.69,10.90,11.47,10.78,11.17,11.07,11.08,11.35,11.06,11.46,11.79,11.46,11.25,10.70,10.96,11.59,11.58,11.59,11.38,10.94,11.30,10.95,11.52,12.08,12.12,12.28,12.30,12.06,11.79,Upgrade
