Metrics,2023-03-31,2022-12-31,2022-09-30,2022-06-30,2022-03-31,2021-12-31,2021-09-30,2021-06-30,2021-03-31,2020-12-31,2020-09-30,2020-06-30,2020-03-31,2019-12-31,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,+70 Quarters
Cash & Equivalents,"1,242.36","1,449.35","1,130.75","1,316.6","2,114.84","1,568.84","2,069.03","1,790.2","2,014.91","2,372.37","2,571.45","2,430.83",965.01,"1,023.71",812.55,"1,258.17",937.43,817.6,819.37,911.2,956.6,950.47,774,788.35,608.39,795.29,873.06,948.71,837.52,763.63,879.93,756.37,614.7,674.44,"1,342.29",842.67,643.58,839.74,966.33,658.84,Upgrade
Cash & Cash Equivalents,"1,242.36","1,449.35","1,130.75","1,316.6","2,114.84","1,568.84","2,069.03","1,790.2","2,014.91","2,372.37","2,571.45","2,430.83",965.01,"1,023.71",812.55,"1,258.17",937.43,817.6,819.37,911.2,956.6,950.47,774,788.35,608.39,795.29,873.06,948.71,837.52,763.63,879.93,756.37,614.7,674.44,"1,342.29",842.67,643.58,839.74,966.33,658.84,Upgrade
Cash Growth,-41.26%,-7.62%,-45.35%,-26.45%,4.96%,-33.87%,-19.54%,-26.35%,108.80%,131.74%,216.47%,93.20%,2.94%,25.21%,-0.83%,38.08%,-2.00%,-13.98%,5.86%,15.58%,57.23%,19.51%,-11.35%,-16.90%,-27.36%,4.15%,-0.78%,25.43%,36.25%,13.22%,-34.45%,-10.24%,-4.49%,-19.68%,38.91%,27.90%,-31.93%,-7.28%,-18.77%,-34.91%,Upgrade
Receivables,"7,382.06","6,897.31","6,614.57","6,551.38","6,209.22","6,122.91","6,209","6,211.27","5,735.63","5,765.4","5,364.48","5,323.75","4,963.35","5,122.01","4,845.23","5,015.01","4,745.17","4,586.16","4,421.06","4,366.31","4,231.64","4,218.33","4,329.65","4,160.59","3,887.69","4,343.57","4,050.39","4,245.56","4,110.91","3,979.52","4,082.25","3,757.17","3,636.71","3,921.31","3,552.15","3,702.31","3,638.78","3,763.32","3,616","3,586.5",Upgrade
"Property, Plant & Equipment",421.1,423.23,414.23,415.45,417.89,419.88,419.94,428.72,404.28,405.93,410.23,414.34,422.01,422.09,416.97,398.89,406.84,416.37,424.75,427.62,424.75,422.96,399.92,424.98,356.91,349.43,348.17,346.02,346.47,348.22,336.83,332.02,327.23,332.1,333.94,335.74,337.98,339.45,336.52,291.83,Upgrade
Goodwill and Intangibles,185.51,185.51,169.65,169.65,169.65,169.65,169.65,169.65,169.65,169.65,169.65,169.65,169.65,169.65,169.65,173.04,173.04,173.04,171.1,178.98,178.95,178.95,173.42,144.91,144.51,144.51,134.15,154.33,153.75,153.29,153.28,150.68,150.55,150.94,103.34,103.57,110.24,110.15,113.17,112.74,Upgrade
Total Assets,"34,296.06","33,815.1","33,076.82","32,692.45","32,250.95","32,086.41","31,544.29","30,297.92","29,791.27","28,606.91","28,212.37","27,323.29","26,089.93","26,662.14","26,218.51","26,487.9","25,585.26","24,895.98","24,855.65","24,621.14","24,587.83","24,299.92","24,336.08","23,993.49","23,547.41","23,364.84","23,345.66","23,025.86","22,230.93","21,730.97","21,738.57","21,689.81","21,847.05","21,716.69","22,097.6","21,167.19","20,704.27","20,551.8","20,523.72","20,211.54",Upgrade
Accounts Payable,539.33,523.13,580.08,541.69,581.21,568.62,557.48,535.29,463.47,426.12,406.84,424.81,368.72,360.31,336.55,294.95,262.78,256.92,231.2,252.36,248.75,246.46,228.54,221.63,218.04,213.13,261.62,246.49,256.84,224.75,230.01,225.21,383.86,237.27,351.11,272.46,236.69,276.76,285.15,337.37,Upgrade
Deferred Revenue,"5,385.89","5,297.65","5,374.99","5,249.54","5,026.91","4,847.16","4,769.31","4,544.52","4,288.25","4,073.19","4,054.47","3,902.91","3,800.64","3,656.51","3,691.31","3,614.15","3,496.2","3,359.99","3,454.96","3,441.77","3,404","3,290.18","3,409.63","3,425.53","3,402.89","3,283.3","3,408.64","3,417.07","3,314.68","3,137.13","3,198.01","3,190.14","3,128.64","3,026.73","3,111.01","3,081.89","2,979.09","2,781.44","2,825.11","2,721.23",Upgrade
Total Liabilities,"27,330.44","27,046.94","26,706.84","26,155.57","25,363.16","25,418.68","24,880.58","23,709.96","23,360.99","22,281.12","22,172.7","21,477.9","20,552.39","20,543.8","20,119.07","20,467.83","19,782.46","19,416.18","19,376.62","19,155.52","19,095.65","18,848.75","18,865.43","18,667.54","18,328.87","18,283.71","18,383.83","18,086.81","17,442.88","17,097.76","17,121.93","17,153.48","17,234.02","17,092.56","17,354.12","16,512.64","16,293.41","16,182.4","16,128.42","15,945.89",Upgrade
Total Debt,"2,836.53","2,837.19","2,842.48","2,840.35","2,842.23","3,268.24","3,266.86","2,919.24","3,310.63","2,735.38","3,092.07","2,945.46","2,645.07","2,662.42","2,411.75","2,941.01","2,840.85","2,827.64","2,810.16","2,789.45","2,709.02","2,561.63","2,532.94","2,549.9","2,538.62","2,539.4","2,550.84","2,656.43","2,297.44","2,221.98","2,212.58","2,339.54","2,551.88","2,561.67","2,621.56","2,148.96","2,123.67","2,194.52","2,124.72","2,207.59",Upgrade
Debt Growth,-0.20%,-13.19%,-12.99%,-2.70%,-14.15%,19.48%,5.65%,-0.89%,25.16%,2.74%,28.21%,0.15%,-6.89%,-5.84%,-14.18%,5.43%,4.87%,10.38%,10.94%,9.39%,6.71%,0.88%,-0.70%,-4.01%,10.50%,14.29%,15.29%,13.54%,-9.97%,-13.26%,-15.60%,8.87%,20.16%,16.73%,23.38%,-2.66%,5.31%,-1.87%,-6.40%,2.73%,Upgrade
Common Stock,"-2,273.61","-2,148.09","-2,073.36","-2,058.83","-2,069.06","-2,080.17","-2,081.03","-1,981.37","-1,993.77","-1,975.41","-1,891.56","-1,876.81","-1,794.38","-1,600.13","-1,592.62","-1,588.46","-1,596.1","-1,610.3","-1,592.92","-1,601.2","-1,611.44","-1,614.08","-1,603.29","-1,581.85","-1,593.56","-1,604.35","-1,583.96","-1,530.67","-1,539.78","-1,511.13","-1,527.97","-1,529.17","-1,410.4","-1,326.02","-1,327.05","-1,302.01","-1,304.85","-1,118.37",-998.42,-996.19,Upgrade
Retained Earnings,"10,296.54","10,161.01","9,805.24","9,602.95","9,582.79","9,015.14","8,920.33","8,682.09","8,556.62","8,348.38","8,057.56","7,927.28","7,877.37","7,932.37","7,971.02","7,826.02","7,721.04","7,558.62","7,505.71","7,423.16","7,322.2","6,956.88","6,880.06","6,735.07","6,703.68","6,595.99","6,519.54","6,375.89","6,282.87","6,178.07","6,083.12","5,945.31","5,836.97","5,732.41","5,762.41","5,587.82","5,421.91","5,265.02","5,148.02","5,024.57",Upgrade
Comprehensive Income,"-1,078.92","-1,264.58","-1,385.81","-1,029.63",-649.23,-281.96,-190.86,-122.44,-148.25,-62.17,-170.89,-249.35,-589.52,-257.3,-322.1,-260.8,-364.98,-510.47,-474.94,-395.84,-258.98,68.54,153.76,133.3,69.49,55.57,-9.81,57.28,8.12,-66.7,28.11,86.06,152.06,183.55,273.55,333.9,258.88,189.39,217.48,210.23,Upgrade
Shareholders' Equity,"6,944.02","6,748.33","6,346.07","6,514.49","6,864.5","6,653.01","6,648.44","6,578.28","6,414.6","6,310.8","5,995.11","5,801.12","5,493.48","6,074.94","6,056.3","5,976.76","5,759.95","5,437.85","5,437.85","5,426.12","5,451.78","5,411.34","5,430.54","5,286.52","5,179.61","5,047.21","4,925.77","4,902.5","4,751.21","4,600.25","4,583.27","4,502.19","4,578.62","4,589.95","4,708.9","4,619.71","4,375.94","4,336.04","4,367.07","4,238.6",Upgrade
Total Liabilities and Equity,"34,274.46","33,795.27","33,052.91","32,670.06","32,227.66","32,071.7","31,529.02","30,288.24","29,775.59","28,591.92","28,167.81","27,279.02","26,045.86","26,618.74","26,175.36","26,444.59","25,542.42","24,854.03","24,814.46","24,581.63","24,547.43","24,260.1","24,295.96","23,954.06","23,508.48","23,330.92","23,309.6","22,989.31","22,194.09","21,698.01","21,705.2","21,655.66","21,812.64","21,682.5","22,063.03","21,132.35","20,669.35","20,518.44","20,495.5","20,184.49",Upgrade
Net Cash / Debt,"-1,594.18","-1,387.85","-1,711.73","-1,523.75",-727.39,"-1,699.39","-1,197.83","-1,129.04","-1,295.72",-363.02,-520.62,-514.64,"-1,680.06","-1,638.71","-1,599.2","-1,682.84","-1,903.42","-2,010.04","-1,990.79","-1,878.25","-1,752.42","-1,611.16","-1,758.94","-1,761.55","-1,930.23","-1,744.12","-1,677.77","-1,707.72","-1,459.92","-1,458.35","-1,332.65","-1,583.17","-1,937.19","-1,887.23","-1,279.28","-1,306.29","-1,480.1","-1,354.78","-1,158.4","-1,548.75",Upgrade
Book Value Per Share,26.36,25.42,23.92,24.57,25.89,25.11,24.97,24.72,24.11,23.61,22.45,21.64,19.97,22.05,22.04,21.76,20.98,19.79,19.84,19.82,19.94,19.75,19.90,19.38,18.99,18.48,17.83,17.77,17.23,16.58,16.51,16.03,16.18,16.07,16.41,16.08,15.13,14.27,14.34,13.85,Upgrade
