Metrics,2023-03-31,2022-12-31,2022-09-30,2022-06-30,2022-03-31,2021-12-31,2021-09-30,2021-06-30,2021-03-31,2020-12-31,2020-09-30,2020-06-30,2020-03-31,2019-12-31,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,+90 Quarters
Other Current Liabilities,0,0,0,0,0,0,0,0,0,"-24,598",0,0,0,"-35,263",0,0,0,"-2,020",0,0,0,"-2,616",0,0,0,"-2,086",0,0,0,"-2,166",0,0,0,"-2,031",0,0,0,"-2,066",0,0,Upgrade
Total Current Liabilities,0,"46,757",0,0,0,"28,953",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Upgrade
Long-Term Debt,"286,759","239,229","285,033","260,646","247,810","222,466","244,283","243,230","245,303","215,718","244,557","258,784","261,893","233,675","258,286","254,789","250,261","246,619","234,031","226,775","223,985","217,966","218,640","223,727","221,392","228,869","228,674","230,986","221,612","226,182","216,863","220,289","228,057","214,021","212,731","210,538","202,272","191,615","196,735","204,724",Upgrade
Other Long-Term Liabilities,"-286,759","-192,472","-285,033","-260,646","-247,810","-193,513","-244,283","-243,230","-245,303","-215,718","-244,557","-258,784","-261,893","-233,675","-258,286","-254,789","-250,261","-246,619","-234,031","-226,775","-223,985","-217,966","-218,640","-223,727","-221,392","-228,869","-228,674","-230,986","-221,612","-226,182","-216,863","-220,289","-228,057","-214,021","-212,731","-210,538","-202,272","-191,615","-196,735","-204,724",Upgrade
Total Long-Term Liabilities,0,"46,757",0,0,0,"28,953",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Upgrade
Total Liabilities,0,"1,637,074","1,716,480","1,625,378","1,566,634","1,498,782","1,482,671","1,472,891","1,470,193","1,416,928","1,422,932","1,481,022","1,434,246","1,412,036","1,409,359","1,402,111","1,395,786","1,351,910","1,339,019","1,329,388","1,333,004","1,337,472","1,359,306","1,344,305","1,247,087","1,236,426","1,228,416","1,242,560","1,225,419","1,241,507","1,221,740","1,237,424","1,267,585","1,176,582","1,152,694","1,102,327","1,086,196","1,035,736","1,110,542","1,141,724",Upgrade
Total Debt,"286,759","282,961","285,033","260,646","247,810","249,019","244,283","243,230","245,303","238,318","244,557","258,784","261,893","267,085","258,286","254,789","250,261","246,619","234,031","226,775","223,985","217,966","218,640","223,727","221,392","228,869","228,674","230,986","221,612","226,182","216,863","220,289","228,057","214,021","212,731","210,538","202,272","191,615","196,735","204,724",Upgrade
Debt Growth,15.72%,13.63%,16.68%,7.16%,1.02%,4.49%,-0.11%,-6.01%,-6.33%,-10.77%,-5.32%,1.57%,4.65%,8.30%,10.36%,12.35%,11.73%,13.15%,7.04%,1.36%,1.17%,-4.76%,-4.39%,-3.14%,-0.10%,1.19%,5.45%,4.86%,-2.83%,5.68%,1.94%,4.63%,12.75%,11.69%,8.13%,2.84%,-7.46%,-14.54%,930.57%,-24.61%,Upgrade
Common Stock,"8,227","8,397","8,397","8,397","8,670","8,670","8,670","8,670","8,670","8,670","8,309","8,309","8,309","8,309","8,309","8,118","8,118","8,118","8,068","8,068","8,068","8,068","8,020","7,291","7,291","7,291","7,217","7,217","7,217","7,217","7,158","7,158","7,030","6,292","5,994","5,889","5,781","5,667","5,546","5,405",Upgrade
Retained Earnings,"76,686","76,307","74,017","71,592","71,006","68,397","66,122","63,955","61,901","56,812","58,182","56,796","67,925","67,543","64,776","64,280","66,186","64,566","62,707","60,719","59,025","60,056","58,626","57,172","57,886","56,157","54,568","52,871","1,633","5,966","5,941","4,261","1,717","5,816","4,361","2,756","1,303","4,370","3,311","2,255",Upgrade
Comprehensive Income,"-39,881","-42,061","-38,466","-37,564","-37,011","-38,032","-38,169","-35,943","-36,796","-36,740","-37,908","-36,007","-33,003","-28,940","-28,294","-25,486","-27,191","-27,945","-27,561","-26,486","-23,878","-25,407","-22,000","-20,734","-17,694","-17,655","-17,906","-16,528","33,379","29,852","30,131","34,801","37,883","29,831","30,588","29,795","28,334","23,563","62,964","26,302",Upgrade
Shareholders' Equity,"90,563","89,104","91,024","89,511","90,390","86,930","85,388","85,371","82,466","81,476","81,746","82,262","96,378","100,071","97,947","98,629","98,845","96,472","94,977","94,050","94,968","94,489","95,900","88,767","92,584","90,938","88,895","88,610","87,315","88,040","88,319","91,497","91,916","80,805","77,587","75,178","72,379","70,588","71,821","71,299",Upgrade
Total Liabilities and Equity,"1,749,402","1,734,659","1,815,792","1,722,840","1,666,012","1,585,712","1,568,059","1,558,262","1,552,659","1,498,404","1,504,678","1,563,284","1,530,624","1,512,107","1,507,306","1,500,740","1,494,631","1,448,382","1,433,996","1,423,438","1,427,972","1,431,961","1,455,206","1,433,072","1,339,671","1,327,364","1,317,311","1,331,170","1,312,734","1,329,547","1,310,059","1,328,921","1,359,501","1,257,387","1,230,281","1,177,505","1,158,575","1,106,324","1,182,363","1,213,023",Upgrade
Net Cash / Debt,"95,173","41,290","144,031","128,394","134,084","86,161","131,628","64,590","74,339","46,390","93,932","10,774","-20,478","-17,361","12,015","-9,450","30,192","13,037","16,765","24,564","32,618","69,577","84,992","44,499","11,229","-1,587","-8,502","-9,383","-17,588","-11,587","-18,399","-16,446","-28,530","-26,107","-29,191","-28,223","-21,382","-26,655","-7,379","-9,651",Upgrade
Net Cash / Debt Growth,-29.02%,-52.08%,9.42%,98.78%,80.37%,85.73%,40.13%,499.50%,-,-,681.79%,-,-,-,-28.33%,-,-7.44%,-81.26%,-80.27%,-44.80%,190.48%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
Net Cash Per Share,5.55,2.34,8.15,7.10,7.38,4.55,6.96,3.41,4.28,2.45,5.42,0.62,-1.18,-1.00,0.71,-0.56,1.78,0.77,0.89,1.46,1.93,4.13,4.46,2.92,0.74,-0.10,-0.53,-0.62,-1.17,-0.76,-1.15,-1.15,-2.00,-1.93,-2.27,-2.23,-1.78,-2.17,-0.67,-0.88,Upgrade
Working Capital,"391,079","353,203","437,286","397,333","389,096","311,983",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Upgrade
Book Value Per Share,5.28,5.06,5.15,4.99,4.98,4.60,4.51,4.51,4.76,4.31,4.72,4.75,5.56,5.78,5.78,5.82,5.84,5.70,5.03,5.59,5.64,5.61,5.03,5.83,6.09,5.45,5.53,5.90,5.81,5.78,5.54,6.42,6.45,5.96,6.02,5.95,6.04,5.74,6.52,6.51,Upgrade
